Sample_ID,District,Latitude,Longitude,Agro_Ecological_Zone,Soil_Order_Classification,pH,Nitrogen,Phosphorus,Potassium,Organic_Carbon,Sand,Clay,Silt,pH_scaled,Nitrogen_scaled,Phosphorus_scaled,Potassium_scaled,Organic_Carbon_scaled,Sand_scaled,Clay_scaled,Silt_scaled
SL_SOIL_01561,Galle,6.11419,80.161195,Wet Zone,Ultisols,5.0,1.423,18.94,128.63,2.54,35.0,21.66,43.34,-1.3269604325316706,0.9571245046710654,1.1833572145402504,-0.3640977005311487,1.4547504300702485,-2.1321965911363154,-0.2286812227505614,3.4177686072694518
SL_SOIL_01562,Vavuniya,8.777921,80.695521,Dry Zone,Alfisols,5.94,0.884,5.2,162.05,1.34,67.94,23.87,8.19,-0.15390488750720913,-0.7504536866902705,-1.7949366339083417,1.4069745993073186,-0.330339888994533,0.9436388651885691,0.032004141661688905,-1.4316232555851751
SL_SOIL_01563,Batticaloa,7.733319,81.518881,Dry Zone,Vertisols,6.89,0.794,7.16,139.14,1.12,75.97,14.4,9.63,1.0316299718260218,-1.0355780600159108,-1.3700854007963152,0.19287327108172583,-0.657606447489743,1.693455462465097,-1.0850503384215733,-1.2329568464099072
SL_SOIL_01564,Polonnaruwa,8.009158,81.05279,Dry Zone,Vertisols,6.07,0.843,15.32,144.86,0.95,55.83,17.83,26.34,0.008326198506811933,-0.8803436789830623,0.3986829982823244,0.49600114526114164,-0.9104942426905872,-0.18715552995697898,-0.6804572162794839,1.0724012767280957
SL_SOIL_01565,Galle,6.009786,80.321142,Wet Zone,Ultisols,5.4,1.386,17.57,105.95,1.93,45.22,31.67,23.11,-0.8277878601808357,0.8399067067483016,0.8863948730282728,-1.566010320529246,0.5473295178789844,-1.1778845582389166,0.952070133704925,0.626781483925238
SL_SOIL_01566,Hambantota,6.103428,80.804758,Dry Zone,Alfisols,6.78,1.097,10.88,107.17,1.37,71.6,14.73,13.67,0.894357514429543,-0.07565933648625482,-0.5637351012163471,-1.5013571725399304,-0.2857126310179134,1.2853983603357781,-1.0461244695274363,-0.6755871984459616
SL_SOIL_01567,Puttalam,8.065859,79.990348,Dry Zone,Alfisols,6.53,0.739,14.62,118.52,1.1,69.61,12.33,18.06,0.5823746567102716,-1.2098207326038024,0.24695041502802909,-0.8998709187049039,-0.6873579528074893,1.0995783069633889,-1.3292216978484321,-0.0699305760296941
SL_SOIL_01568,Ampara,6.966172,81.790036,Dry Zone,Vertisols,6.32,1.157,13.53,149.65,1.52,54.48,35.0,10.52,0.32030905622608347,0.11442357906417233,0.010681106817769657,0.7498442426946019,-0.06257634113481583,-0.3132143601342285,1.3448675380003063,-1.1101699685168598
SL_SOIL_01569,Matara,6.125003,80.623852,Wet Zone,Ultisols,5.33,1.309,15.71,90.97,1.58,49.71,31.03,19.26,-0.9151430603422321,0.5959669651252537,0.48321972323828893,-2.359866186824286,0.026678174818423335,-0.7586222267605093,0.8765775394859927,0.09562476494969609
SL_SOIL_01570,Kurunegala,7.413266,80.515447,Intermediate Zone,Alfisols,6.35,1.05,16.86,131.42,1.32,64.59,16.45,18.96,0.3577469991523953,-0.22455762033408908,0.7324946814417733,-0.21624337029328794,-0.3600913943122794,0.6308262125265063,-0.8432381225640563,0.05423592970484854
SL_SOIL_01571,Monaragala,7.238832,81.319211,Intermediate Zone,Alfisols,5.66,0.83,6.52,118.66,1.2,66.37,18.77,14.86,-0.5033256881527935,-0.9215283106856549,-1.5088123340573851,-0.8924517050012118,-0.5386004262187577,0.7970371145379908,-0.5695774685204271,-0.5114114853080668
SL_SOIL_01572,Kurunegala,7.621058,80.477031,Intermediate Zone,Alfisols,5.9,1.091,13.64,109.65,1.46,69.62,22.6,7.78,-0.20382214474229263,-0.09466762804129754,0.03452479847201629,-1.3699311012173867,-0.151830857088055,1.1005120760758134,-0.1178014749915046,-1.4881879970864664
SL_SOIL_01573,Anuradhapura,7.925508,80.302095,Dry Zone,Alfisols,6.62,1.164,7.32,118.65,1.23,64.51,12.67,22.82,0.6946884854892091,0.13659991921172182,-1.3354036674810479,-0.8929816488371893,-0.4939731682421381,0.6233560596271139,-1.2891162571696244,0.5867722765218857
SL_SOIL_01574,Galle,6.197173,80.278662,Wet Zone,Ultisols,5.76,1.193,8.1,134.77,1.6,47.23,34.42,18.35,-0.3785325450650854,0.2284733283944286,-1.1663302175691193,-0.03871218524065767,0.056429680136169724,-0.9901969666416788,1.2764523744893992,-0.02992136862634119
SL_SOIL_01575,Kalutara,6.502427,80.155993,Wet Zone,Ultisols,5.56,1.223,11.62,143.08,1.41,65.98,26.78,7.24,-0.6281188312405028,0.3235147861696422,-0.4033320846332355,0.4016711424570581,-0.22620962038242096,0.7606201191534521,0.3752595310008962,-1.5626879005271919
SL_SOIL_01576,Kurunegala,7.621812,80.366423,Intermediate Zone,Alfisols,6.23,1.02,13.91,121.43,1.4,63.82,8.35,27.83,0.2079952274471459,-0.31959907810930266,0.09305022344153001,-0.7456572624353061,-0.24108537304129415,0.5589259908698527,-1.7986912681474168,1.2779658251108377
SL_SOIL_01577,Jaffna,9.778718,79.778688,Dry Zone,Alfisols,8.09,0.833,8.79,175.11,0.88,67.04,24.77,8.19,2.5291476888785254,-0.9120241649081335,-1.0167652426470284,2.099081249094583,-1.0146245113026995,0.8595996450704037,0.13816560228206212,-1.4316232555851751
SL_SOIL_01578,Galle,6.179352,80.202105,Wet Zone,Ultisols,5.18,1.345,18.23,119.35,2.2,49.36,32.75,17.9,-1.1023327749737954,0.7100167144555101,1.029457022953751,-0.8558855803187302,0.9489748396685607,-0.7913041456953518,1.0794638864493729,-0.09200462149361276
SL_SOIL_01579,Trincomalee,8.497841,80.821827,Dry Zone,Alfisols,6.48,0.926,9.41,143.23,0.86,63.91,23.07,13.02,0.5199780851664174,-0.6173956458049715,-0.8823735260503669,0.40962029999672683,-1.0443760166204459,0.567329912881669,-0.06236160111197641,-0.7652630081431311
SL_SOIL_01580,Vavuniya,8.72858,80.402779,Dry Zone,Alfisols,6.0,1.082,13.14,142.14,1.49,65.58,19.05,15.37,-0.07902900165458446,-0.12318006537386125,-0.07385561813819448,0.351856421875125,-0.10720359911143541,0.7232693546564888,-0.5365494585496442,-0.4410504653918262
SL_SOIL_01581,Ratnapura,6.87668,80.335974,Wet Zone,Ultisols,5.26,1.717,12.75,132.39,2.39,39.49,43.14,17.37,-1.0024982605036286,1.8885307908681577,-0.158392343094159,-0.16483881820342225,1.231614140187151,-1.712934259657908,2.30503897072235,-0.16512489709284292
SL_SOIL_01582,Kalutara,6.501089,80.042466,Wet Zone,Ultisols,5.51,1.073,14.74,116.62,1.99,49.04,28.51,22.45,-0.690515402784357,-0.15169250270642567,0.2729617150144799,-1.000560247540723,0.6365840338322236,-0.8211847572929221,0.5793254497489473,0.5357260463865736
SL_SOIL_01583,Mannar,8.81616,79.898999,Dry Zone,Alfisols,7.26,0.961,9.3,171.5,1.08,79.06,11.1,9.84,1.493364601250544,-0.5065139450672227,-0.9062172177046132,1.9077715243065254,-0.7171094581252357,1.9819901182041346,-1.4743090273629424,-1.2039846617385142
SL_SOIL_01584,Mullaitivu,9.068855,80.857715,Dry Zone,Alfisols,6.79,0.808,10.81,145.81,0.95,69.65,18.13,12.21,0.9068368287383136,-0.9912253797208112,-0.5789083595417767,0.5463458096790508,-0.9104942426905872,1.1033133834130857,-0.6450700627393594,-0.877012863304219
SL_SOIL_01585,Gampaha,7.147358,80.006806,Wet Zone,Ultisols,5.51,1.244,17.69,120.91,1.67,51.44,19.69,28.87,-0.690515402784357,0.3900438066122913,0.9124061730147236,-0.7732143419061625,0.16055994874828175,-0.5970801703111455,-0.4610568643307119,1.4214471206263093
SL_SOIL_01586,Kalutara,6.493426,80.08683,Wet Zone,Ultisols,5.55,1.107,10.2,152.42,1.51,51.89,28.58,19.53,-0.6405981455492734,-0.04397885056118363,-0.7111324678062341,0.8966386852605062,-0.07745209379368902,-0.5550605602520621,0.5875824522416426,0.13287471667005873
SL_SOIL_01587,Matale,7.664222,80.724629,Intermediate Zone,Alfisols,5.74,1.321,11.23,139.78,2.29,60.34,30.98,8.68,-0.4034911736826266,0.6339835482353392,-0.48786880958919965,0.22678967658431842,1.082856613598419,0.23397433974627682,0.8706796805626386,-1.3640214913519242
SL_SOIL_01588,Kilinochchi,9.400535,80.311951,Dry Zone,Alfisols,6.94,0.819,12.29,148.06,1.23,63.85,12.6,23.55,1.094026543369877,-0.9563768452032332,-0.2581023263755531,0.6655831727741002,-0.4939731682421381,0.561727298207125,-1.2973732596623202,0.6874851089510146
SL_SOIL_01589,Matara,6.141494,80.498786,Wet Zone,Ultisols,5.37,0.95,17.2,130.54,1.67,52.34,22.38,25.28,-0.8652258031071486,-0.541362479584801,0.8061933647367167,-0.26287842785935145,0.16055994874828175,-0.5130409501929787,-0.14375205425426282,0.9261607255296348
SL_SOIL_01590,Monaragala,6.937938,81.30919,Intermediate Zone,Alfisols,5.51,1.252,21.45,147.55,1.02,66.19,16.82,16.99,-0.690515402784357,0.4153881953523483,1.7274269059235081,0.6385560371392228,-0.8063639740784748,0.7802292705143569,-0.799593966531236,-0.21755075506965005
SL_SOIL_01591,Monaragala,6.988829,81.162117,Intermediate Zone,Alfisols,5.63,0.816,13.96,144.92,1.68,69.08,24.17,6.76,-0.5407636310791065,-0.9658809909807546,0.10388826510255124,0.4991808082770083,0.17543570140715495,1.050088544004913,0.06739129520181344,-1.628910036918948
SL_SOIL_01592,Mannar,9.160507,79.966933,Dry Zone,Alfisols,7.32,0.77,10.18,155.92,0.85,66.9,7.11,25.99,1.5682404871031697,-1.1116112262360818,-0.7154676844706424,1.0821190278528052,-1.059251769279319,0.8465268774964666,-1.9449581694465978,1.0241143022757735
SL_SOIL_01593,Galle,6.038985,80.110472,Wet Zone,Ultisols,4.96,1.191,18.84,100.39,1.58,42.37,30.81,26.82,-1.376877689766754,0.22213723120941437,1.161681131218208,-1.8606590933330125,0.026678174818423335,-1.4440087552797765,0.8506269602232345,1.1386234131198516
SL_SOIL_01594,Batticaloa,7.738182,81.389553,Dry Zone,Vertisols,7.25,0.956,14.32,148.53,1.21,60.7,15.32,23.98,1.4808852869417732,-0.5223541880297583,0.18192216506190287,0.6904905330650659,-0.5237246735598845,0.2675900277935433,-0.9765297342318583,0.7468091061352958
SL_SOIL_01595,Ratnapura,6.552982,80.354914,Wet Zone,Ultisols,4.42,1.61,21.69,141.26,2.86,36.4,42.77,20.83,-2.0507606624403807,1.5495495914698962,1.7794495058964097,0.3052213643090615,1.9307745151541902,-2.001468915396946,2.26139481468953,0.3122263360643973
SL_SOIL_01596,Trincomalee,8.451794,81.422239,Dry Zone,Alfisols,6.71,0.825,6.7,142.2,1.02,64.33,30.09,5.57,0.8070023142681467,-0.9373685536481905,-1.4697953840777092,0.3550360848909931,-0.8063639740784748,0.60654821560348,0.765697791726936,-1.7930857500568427
SL_SOIL_01597,Kandy,7.227489,80.732498,Wet Zone,Ultisols,5.58,1.511,16.59,153.91,2.92,51.53,31.92,16.54,-0.6031602026229606,1.235912780811691,0.6739692564722597,0.9756003168212282,2.020029031107429,-0.5886762482993285,0.9815594283216954,-0.2796340079369211
SL_SOIL_01598,Badulla,6.993938,80.972469,Up Country Intermediate Zone,Inceptisols,4.82,1.499,10.32,128.63,2.22,47.35,36.93,15.72,-1.5515880900895458,1.1978961977016063,-0.6851211678197833,-0.3640977005311487,0.9787263449863071,-0.9789917372925896,1.5725248924417736,-0.3927634909395039
SL_SOIL_01599,Kegalle,7.075342,80.459335,Wet Zone,Ultisols,4.88,1.609,14.04,144.0,2.5,47.59,28.59,23.83,-1.4767122042369212,1.5463815428773888,0.12122913176018459,0.45042597536703316,1.395247419434756,-0.9565812785944117,0.5887620240263136,0.7261146885128718
SL_SOIL_01600,Mullaitivu,9.338145,80.514199,Dry Zone,Alfisols,7.12,0.791,6.66,135.92,1.02,72.08,20.26,7.65,1.3186542009277522,-1.0450822057934321,-1.4784658174065262,0.0222313558968108,-0.8063639740784748,1.3302192777321338,-0.39382127260447536,-1.5061231590259003
SL_SOIL_01601,Kurunegala,7.525523,80.295008,Intermediate Zone,Alfisols,6.94,1.212,17.68,120.07,1.42,72.46,15.61,11.93,1.094026543369877,0.2886662516520635,0.9102385646825191,-0.8177296241283144,-0.21133386772354776,1.365702504004248,-0.9423221524764048,-0.9156424428660769
SL_SOIL_01602,Colombo,6.979634,79.907771,Wet Zone,Ultisols,6.06,1.299,12.85,126.19,1.66,63.17,30.6,6.23,-0.004153115801959771,0.5642864792001825,-0.13671625977211693,-0.4934039965097799,0.14568419608940855,0.4982309985622883,0.8258559527451477,-1.7020303125181784
SL_SOIL_01603,Ampara,6.961732,81.63711,Dry Zone,Vertisols,6.3,1.23,19.69,137.52,1.58,52.41,19.9,27.69,0.2953504276085412,0.3456911263171917,1.3459278394555667,0.10702236965329155,0.026678174818423335,-0.5065045664060109,-0.4362858568526251,1.2586510353299094
SL_SOIL_01604,Mullaitivu,9.365349,80.856647,Dry Zone,Alfisols,6.73,0.636,8.54,168.26,0.72,64.71,10.62,24.67,0.831960942885689,-1.5361297376320353,-1.0709554509521337,1.7360697214496539,-1.2526365538446704,0.6420314418755942,-1.5309284730271417,0.8420034271984451
SL_SOIL_01605,Jaffna,9.811389,79.734303,Dry Zone,Alfisols,7.63,0.569,9.95,165.71,0.88,69.26,19.65,11.09,1.9550992306750659,-1.7483889933300123,-0.7653226761113394,1.6009340432752655,-1.0146245113026995,1.066896388028547,-0.46577515146939547,-1.0315311815516497
SL_SOIL_01606,Mannar,9.154986,79.964738,Dry Zone,Alfisols,7.4,0.575,10.91,162.12,0.73,66.14,20.47,13.39,1.6680750015733365,-1.7293807017749696,-0.5572322762197346,1.4106842061591642,-1.2377608011857972,0.7755604249522369,-0.36905026512638855,-0.7142167780078191
SL_SOIL_01607,Gampaha,7.166461,79.90427,Wet Zone,Ultisols,5.89,0.937,16.93,96.6,0.61,46.61,22.41,30.97,-0.21630145905106432,-0.5825471112873932,0.7476679397672029,-2.061507807168674,-1.4162698330922754,-1.0480906516119708,-0.14021333890025026,1.7111689673402413
SL_SOIL_01608,Monaragala,6.672435,81.278161,Intermediate Zone,Alfisols,6.06,0.69,3.7,123.2,1.03,65.54,20.8,13.66,-0.004153115801959771,-1.3650551136366513,-2.120077883738974,-0.6518572034672008,-0.7914882214196016,0.7195342782067932,-0.3301243962322514,-0.6769668262874565
SL_SOIL_01609,Kalutara,6.719899,80.182538,Wet Zone,Ultisols,5.96,1.354,16.06,126.87,1.81,50.12,28.5,21.38,-0.12894625888966793,0.7385291517880744,0.559086014865436,-0.4573678156632757,0.36882048597250644,-0.7203376931511227,0.5781458779642763,0.38810586734661773
SL_SOIL_01610,Jaffna,9.666799,79.996432,Dry Zone,Alfisols,8.05,0.761,16.7,169.96,0.94,71.51,11.75,16.74,2.479230431643443,-1.1401236635686458,0.6978129481265058,1.8261601735659143,-0.9253699953494604,1.2769944383239626,-1.3976368613593395,-0.2520414511070229
SL_SOIL_01611,Gampaha,7.064777,80.047258,Wet Zone,Ultisols,5.59,1.021,10.05,121.67,1.26,56.69,30.46,12.85,-0.59068088831419,-0.31643102951679586,-0.743646592789297,-0.7329386103718344,-0.4493459102655185,-0.10685138628850906,0.8093419477597562,-0.7887166814485447
SL_SOIL_01612,Monaragala,6.70759,81.0569,Intermediate Zone,Alfisols,5.82,0.893,13.27,147.42,1.02,59.13,28.29,12.58,-0.3036566592124596,-0.7219412493577064,-0.0456767098195399,0.6316667672715075,-0.8063639740784748,0.12098827714296434,0.553374870486189,-0.8259666331689073
SL_SOIL_01613,Mullaitivu,9.026504,80.623235,Dry Zone,Alfisols,7.07,1.005,6.83,156.84,1.28,80.05,6.61,13.34,1.256257629383898,-0.36711980699690977,-1.4416164757590544,1.1308738607627817,-0.41959440494777217,2.074433260334117,-2.0039367586801387,-0.7211149172152939
SL_SOIL_01614,Mullaitivu,9.049358,80.662016,Dry Zone,Alfisols,6.93,0.641,11.01,164.08,1.21,72.32,20.98,6.7,1.0815472290611052,-1.5202894946694998,-0.5355561928976925,1.5145531980108522,-0.5237246735598845,1.352629736430311,-0.3088921041081768,-1.6371878039679175
SL_SOIL_01615,Kurunegala,7.448226,80.64099,Intermediate Zone,Alfisols,6.04,1.059,12.34,137.59,1.05,57.31,16.98,25.7,-0.029111744419500964,-0.19604518300152535,-0.24726428471453185,0.11073197650513718,-0.7617367161018552,-0.04895770131821633,-0.780720817976503,0.984105094872421
SL_SOIL_01616,Kalutara,6.567812,80.118527,Wet Zone,Ultisols,5.67,1.285,16.54,133.2,2.16,56.21,25.8,17.99,-0.49084637384402297,0.5199337989050828,0.6631312148112384,-0.12191336748920437,0.8894718290330679,-0.1516723036848641,0.25966149610315625,-0.07958797092015854
SL_SOIL_01617,Galle,5.982135,80.166857,Wet Zone,Ultisols,5.52,1.608,11.51,159.47,2.27,46.13,29.76,24.12,-0.6780360884755864,1.543213494284882,-0.4271757762874817,1.2702490896249947,1.0531051082806726,-1.092911569008326,0.7267719228327992,0.7661238959162247
SL_SOIL_01618,Vavuniya,8.735836,80.358025,Dry Zone,Alfisols,6.66,1.259,14.65,161.03,1.55,64.47,21.71,13.82,0.7446057427242926,0.43756453549989777,0.253453240024642,1.3529203280375623,-0.017949083158196245,0.6196209831774171,-0.22278336382720723,-0.6548927808235379
SL_SOIL_01619,Anuradhapura,8.060171,80.457631,Dry Zone,Alfisols,6.03,1.062,17.78,133.03,1.32,62.72,20.02,17.27,-0.04159105872827156,-0.18654103722400364,0.9319146480045616,-0.13092241270082966,-0.3600913943122794,0.4562113885032049,-0.4221309954365752,-0.17892117550779227
SL_SOIL_01620,Trincomalee,8.448557,81.480143,Dry Zone,Alfisols,7.14,0.791,6.13,149.17,1.35,63.12,21.56,15.31,1.3436128295452934,-1.0450822057934321,-1.5933490590133494,0.724406938567657,-0.3154641363356598,0.4935621530001676,-0.2404769405972697,-0.44932823244079545
SL_SOIL_01621,Polonnaruwa,7.711141,81.254074,Dry Zone,Vertisols,6.15,0.843,14.27,149.04,1.23,64.7,15.47,19.83,0.10816071297697892,-0.8803436789830623,0.17108412340088164,0.7175176686999434,-0.4939731682421381,0.6410976727631711,-0.9588361574617961,0.1742635519149058
SL_SOIL_01622,Mannar,9.095587,79.922414,Dry Zone,Alfisols,7.36,0.742,18.98,152.8,0.95,74.66,15.71,9.64,1.618157744338253,-1.200316586826281,1.1920276478690672,0.9167765510276713,-0.9104942426905872,1.5711317087375436,-0.9305264346296964,-1.2315772185684122
SL_SOIL_01623,Kegalle,7.218218,80.404545,Wet Zone,Ultisols,5.58,1.176,16.64,111.29,1.73,49.92,36.02,14.06,-0.6031602026229606,0.17461650232180723,0.6848072981332809,-1.2830203121169952,0.2498144647015209,-0.7390130753996037,1.46518386003673,-0.6217817126276598
SL_SOIL_01624,Ampara,6.982569,81.41864,Dry Zone,Vertisols,5.88,1.281,14.43,145.0,1.64,47.27,24.45,28.27,-0.22878077335983493,0.5072616045350544,0.2057658567161491,0.503420358964833,0.11593269077166217,-0.9864618901919819,0.100419305172596,1.3386694501366143
SL_SOIL_01625,Ratnapura,6.689223,80.423286,Wet Zone,Ultisols,4.86,1.218,10.88,143.87,1.92,44.58,41.33,14.09,-1.5016708328544623,0.30767454320710624,-0.5637351012163471,0.44353670549931945,0.5324537652201112,-1.2376457814340571,2.0915364776969323,-0.6176428291031751
SL_SOIL_01626,Mannar,8.846005,80.068472,Dry Zone,Alfisols,7.06,0.621,3.0,165.47,0.74,74.36,13.26,12.38,1.2437783150751265,-1.583650466519642,-2.271810466993269,1.5882153912117931,-1.222885048526924,1.5431186353648219,-1.2195215218740463,-0.8535591899988055
SL_SOIL_01627,Batticaloa,7.748853,81.199483,Dry Zone,Vertisols,6.65,0.997,12.26,157.08,1.33,66.15,19.96,13.89,0.732126428415522,-0.3924641957369664,-0.2646051513721656,1.143592512826254,-0.3452156416534062,0.7764941940646614,-0.4292084261445999,-0.6452353859330734
SL_SOIL_01628,Kegalle,7.226015,80.275761,Wet Zone,Ultisols,4.79,1.264,12.69,131.45,2.64,35.76,31.52,32.72,-1.5890260330158588,0.4534047784624337,-0.1713979930873844,-0.21465353878535387,1.6035079566589805,-2.0612301385920864,0.9343765569348625,1.9526038396018512
SL_SOIL_01629,Jaffna,9.809257,80.087812,Dry Zone,Alfisols,7.36,0.581,4.87,167.11,0.84,72.45,15.08,12.47,1.618157744338253,-1.710372410219927,-1.8664677088710804,1.6751261803121853,-1.0741275219381923,1.364768734891825,-1.0048394570639578,-0.8411425394253513
SL_SOIL_01630,Kegalle,7.315687,80.445684,Wet Zone,Ultisols,5.69,1.696,12.91,138.85,2.17,49.49,35.69,14.82,-0.4658877452264807,1.8220017704255078,-0.12371060977889152,0.17750489983836434,0.9043475816919407,-0.7791651472338387,1.4262579911425923,-0.5169299966740464
SL_SOIL_01631,Galle,6.059677,80.345547,Wet Zone,Ultisols,5.43,1.495,22.25,134.34,2.2,41.42,30.82,27.76,-0.790349917254524,1.185224003331578,1.9008355724998456,-0.06149977018771191,0.9489748396685607,-1.5327168209600628,0.8518065320079055,1.2683084302203738
SL_SOIL_01632,Anuradhapura,8.068519,80.371416,Dry Zone,Alfisols,6.14,0.445,16.57,117.33,0.82,57.71,17.89,24.39,0.09568139866820721,-2.1412270188008944,0.6696340398078513,-0.9629342351862854,-1.1038790272559387,-0.011606936821253681,-0.6733797855714587,0.8033738476365874
SL_SOIL_01633,Matale,7.549854,80.830033,Intermediate Zone,Alfisols,5.15,1.508,7.37,100.07,1.36,53.15,31.11,15.74,-1.1397707179001073,1.22640863503417,-1.324565625820027,-1.8776172960843087,-0.3005883836767866,-0.43740565208662957,0.886014113763359,-0.3900042352565142
SL_SOIL_01634,Colombo,6.825971,79.841476,Wet Zone,Ultisols,6.38,1.254,12.17,115.19,1.26,57.6,26.51,15.89,0.39518494207870813,0.42172429253736254,-0.2841136263620035,-1.076342216085577,-0.4493459102655185,-0.02187839705791839,0.3434110928147842,-0.3693098176340904
SL_SOIL_01635,Trincomalee,8.809922,81.072827,Dry Zone,Alfisols,6.14,1.024,10.93,147.9,1.25,68.98,25.55,5.47,0.09568139866820721,-0.3069268837392742,-0.5528970595553262,0.6571040713984524,-0.4642216629243917,1.0407508528806728,0.23017220148638587,-1.8068820284717921
SL_SOIL_01636,Kalutara,6.724181,80.064921,Wet Zone,Ultisols,5.46,1.054,18.3,102.28,1.73,52.41,40.69,6.9,-0.752911974328211,-0.2118854259640606,1.0446302812791806,-1.760499708333171,0.2498144647015209,-0.5065045664060109,2.016043883478,-1.609595247138019
SL_SOIL_01637,Mullaitivu,9.06261,80.99505,Dry Zone,Alfisols,6.99,0.748,12.99,148.36,0.86,74.89,12.22,12.89,1.1564231149137312,-1.1813082952712384,-0.10636974312125778,0.6814814878534406,-1.0443760166204459,1.5926083983232977,-1.342196987479811,-0.7831981700825649
