date,district,latitude,longitude,temperature_avg_c,temperature_max_c,temperature_min_c,rainfall_mm,humidity_percent,solar_radiation_mj_m2_day,wind_speed_m_s
2016-02-23,Hambantota,6.1429,81.1212,26.78,28.5,25.04,0.01,74.24,25.65,4.22
2016-02-24,Hambantota,6.1429,81.1212,27.6,29.4,25.55,2.95,81.64,21.97,4.61
2016-02-25,Hambantota,6.1429,81.1212,27.8,28.65,26.96,13.27,86.44,10.38,5.94
2016-02-26,Hambantota,6.1429,81.1212,27.84,29.29,26.75,1.91,81.42,23.52,6.61
2016-02-27,Hambantota,6.1429,81.1212,27.82,29.25,26.92,2.05,81.75,20.66,6.55
2016-02-28,Hambantota,6.1429,81.1212,28.11,29.48,27.04,2.72,81.62,21.88,6.03
2016-02-29,Hambantota,6.1429,81.1212,27.74,28.84,26.82,3.79,83.95,22.58,6.1
2016-03-01,Hambantota,6.1429,81.1212,27.81,29.23,26.59,2.08,82.9,20.65,6.38
2016-03-02,Hambantota,6.1429,81.1212,27.79,29.29,26.74,0.27,81.97,21.42,6.73
2016-03-03,Hambantota,6.1429,81.1212,27.7,29.05,26.37,0.27,83.2,22.84,6.1
2016-03-04,Hambantota,6.1429,81.1212,27.85,29.32,26.5,0.35,82.1,21.08,5.78
2016-03-05,Hambantota,6.1429,81.1212,28.04,29.61,26.73,0.11,78.5,23.88,5.21
2016-03-06,Hambantota,6.1429,81.1212,27.98,29.65,26.29,0.26,79.88,18.94,5.29
2016-03-07,Hambantota,6.1429,81.1212,28.33,29.76,27.19,2.12,77.71,20.15,5.45
2016-03-08,Hambantota,6.1429,81.1212,28.2,29.6,26.9,1.2,78.75,22.82,4.21
2016-03-09,Hambantota,6.1429,81.1212,27.76,28.97,26.85,4.45,82.26,19.57,3.46
2016-03-10,Hambantota,6.1429,81.1212,28.1,29.47,26.81,1.42,81.98,21.43,4.17
2016-03-11,Hambantota,6.1429,81.1212,28.44,29.98,27.07,4.66,80.02,23.19,3.93
2016-03-12,Hambantota,6.1429,81.1212,27.94,29.58,26.69,1.4,77.69,25.43,3.71
2016-03-13,Hambantota,6.1429,81.1212,27.75,29.37,26.34,0.09,78.3,24.99,2.68
2016-03-14,Hambantota,6.1429,81.1212,27.74,29.32,26.41,0.11,78.85,25.04,3.19
2016-03-15,Hambantota,6.1429,81.1212,27.9,29.4,26.48,0.15,77.86,23.03,2.17
2016-03-16,Hambantota,6.1429,81.1212,28.2,29.83,26.88,0.21,77.96,23.32,2.08
2016-03-17,Hambantota,6.1429,81.1212,28.37,30.07,27.19,0.03,77.76,23.09,2.14
2016-03-18,Hambantota,6.1429,81.1212,27.55,29.4,25.85,0.0,77.18,25.87,3.84
2016-03-19,Hambantota,6.1429,81.1212,27.38,29.52,25.07,0.0,72.36,26.64,2.28
2016-03-20,Hambantota,6.1429,81.1212,27.73,29.44,26.47,0.0,71.09,26.17,1.66
2016-03-21,Hambantota,6.1429,81.1212,28.2,30.13,26.58,0.0,73.62,22.44,2.59
2016-03-22,Hambantota,6.1429,81.1212,28.74,30.74,27.07,0.01,76.19,24.54,4.5
2016-03-23,Hambantota,6.1429,81.1212,28.64,30.67,26.7,0.04,76.47,26.01,3.27
2016-03-24,Hambantota,6.1429,81.1212,28.7,30.97,27.09,0.05,71.63,25.06,2.22
2016-03-25,Hambantota,6.1429,81.1212,28.18,30.33,25.9,0.1,75.71,26.54,3.95
2016-03-26,Hambantota,6.1429,81.1212,29.09,31.25,27.03,0.05,73.82,25.04,4.94
2016-03-27,Hambantota,6.1429,81.1212,29.19,31.12,27.52,16.9,73.64,23.75,4.41
2016-03-28,Hambantota,6.1429,81.1212,28.7,29.84,27.9,29.15,83.08,21.85,4.68
2016-03-29,Hambantota,6.1429,81.1212,28.54,29.42,27.72,9.0,82.52,21.16,4.39
2016-03-30,Hambantota,6.1429,81.1212,28.49,29.44,27.7,13.56,81.22,21.01,3.35
2016-03-31,Hambantota,6.1429,81.1212,28.54,29.54,27.76,11.77,80.5,23.97,2.91
2016-04-01,Hambantota,6.1429,81.1212,28.45,29.65,27.47,5.59,81.15,22.35,3.25
2016-04-02,Hambantota,6.1429,81.1212,28.86,30.32,27.75,2.5,79.16,25.65,3.21
2016-04-03,Hambantota,6.1429,81.1212,28.73,29.98,27.4,4.67,81.3,23.55,2.83
2016-04-04,Hambantota,6.1429,81.1212,28.94,30.45,27.8,2.3,78.58,24.61,2.98
2016-04-05,Hambantota,6.1429,81.1212,28.78,30.23,27.68,0.93,77.17,24.93,2.57
2016-04-06,Hambantota,6.1429,81.1212,28.81,30.25,27.9,3.79,80.62,22.44,3.76
2016-04-07,Hambantota,6.1429,81.1212,28.93,30.33,27.8,6.52,81.08,24.45,2.9
2016-04-08,Hambantota,6.1429,81.1212,29.05,30.31,28.16,0.47,80.31,24.73,3.25
2016-04-09,Hambantota,6.1429,81.1212,28.91,30.29,27.75,3.77,80.19,24.63,2.91
2016-04-10,Hambantota,6.1429,81.1212,28.9,30.12,28.01,2.47,77.04,22.89,1.85
2016-04-11,Hambantota,6.1429,81.1212,29.12,30.48,27.76,1.89,77.43,23.54,2.35
2016-04-12,Hambantota,6.1429,81.1212,29.32,30.41,28.44,1.85,80.82,23.81,3.96
2016-04-13,Hambantota,6.1429,81.1212,29.53,30.85,28.42,2.16,82.79,25.05,5.07
2016-04-14,Hambantota,6.1429,81.1212,29.28,30.18,28.57,3.79,83.86,24.47,4.25
2016-04-15,Hambantota,6.1429,81.1212,29.37,30.6,28.34,1.73,79.69,24.62,2.64
2016-04-16,Hambantota,6.1429,81.1212,29.33,30.53,28.43,1.06,78.69,23.07,2.31
2016-04-17,Hambantota,6.1429,81.1212,29.17,30.15,28.45,6.65,79.29,21.69,2.64
2016-04-18,Hambantota,6.1429,81.1212,29.19,30.27,28.3,8.12,78.13,23.89,2.42
2016-04-19,Hambantota,6.1429,81.1212,28.94,29.91,28.28,16.26,81.76,13.66,2.53
2016-04-20,Hambantota,6.1429,81.1212,28.96,29.93,28.12,13.71,80.1,23.27,2.27
2016-04-21,Hambantota,6.1429,81.1212,29.06,30.28,27.91,2.49,80.48,23.71,2.71
2016-04-22,Hambantota,6.1429,81.1212,29.4,30.59,28.44,0.81,81.42,24.89,3.81
2016-04-23,Hambantota,6.1429,81.1212,29.51,30.47,28.39,3.01,84.27,24.32,5.23
2016-04-24,Hambantota,6.1429,81.1212,29.88,30.93,29.04,0.35,82.78,24.85,5.76
2016-04-25,Hambantota,6.1429,81.1212,29.78,30.92,29.0,0.75,80.31,24.49,4.94
2016-04-26,Hambantota,6.1429,81.1212,29.0,30.04,28.01,8.13,82.46,20.35,3.26
2016-04-27,Hambantota,6.1429,81.1212,29.13,30.45,27.91,2.67,77.97,24.09,3.11
2016-04-28,Hambantota,6.1429,81.1212,29.2,30.19,28.43,1.26,77.3,24.74,2.47
2016-04-29,Hambantota,6.1429,81.1212,29.4,30.81,28.28,2.08,77.36,24.54,2.86
2016-04-30,Hambantota,6.1429,81.1212,28.72,29.38,28.14,8.16,82.25,20.97,2.71
2016-05-01,Hambantota,6.1429,81.1212,28.91,29.66,28.12,1.05,82.42,19.9,3.18
2016-05-02,Hambantota,6.1429,81.1212,29.38,30.43,28.45,2.97,81.57,22.39,3.71
2016-05-03,Hambantota,6.1429,81.1212,29.33,30.74,28.28,4.23,82.44,24.46,3.18
2016-05-04,Hambantota,6.1429,81.1212,29.15,30.15,28.27,4.31,81.33,23.37,2.46
2016-05-05,Hambantota,6.1429,81.1212,29.52,30.86,28.48,3.94,76.13,21.17,1.75
2016-05-06,Hambantota,6.1429,81.1212,29.07,30.18,28.14,6.45,81.03,15.14,3.05
2016-05-07,Hambantota,6.1429,81.1212,28.5,29.56,27.57,11.88,79.96,12.08,2.48
2016-05-08,Hambantota,6.1429,81.1212,29.58,31.27,28.34,10.59,71.93,21.98,1.65
2016-05-09,Hambantota,6.1429,81.1212,28.87,30.05,28.08,5.17,76.49,20.46,1.73
2016-05-10,Hambantota,6.1429,81.1212,28.22,29.35,27.44,8.45,77.68,12.03,2.88
2016-05-11,Hambantota,6.1429,81.1212,28.18,29.54,27.11,67.43,77.32,13.02,2.25
2016-05-12,Hambantota,6.1429,81.1212,27.54,28.44,26.67,30.04,83.18,10.78,2.64
2016-05-13,Hambantota,6.1429,81.1212,28.53,29.71,27.47,22.46,81.81,17.2,3.5
2016-05-14,Hambantota,6.1429,81.1212,28.61,29.99,27.11,61.28,82.29,8.61,2.46
2016-05-15,Hambantota,6.1429,81.1212,27.99,29.32,26.82,39.82,81.05,6.79,6.75
2016-05-16,Hambantota,6.1429,81.1212,28.76,29.89,27.89,3.83,82.79,19.15,11.17
2016-05-17,Hambantota,6.1429,81.1212,28.87,29.92,28.24,6.89,83.12,18.37,10.09
2016-05-18,Hambantota,6.1429,81.1212,28.73,29.63,28.14,10.1,86.49,20.68,8.94
2016-05-19,Hambantota,6.1429,81.1212,28.71,29.72,28.08,48.11,84.75,21.47,9.56
2016-05-20,Hambantota,6.1429,81.1212,28.67,29.65,27.94,20.08,83.51,20.93,8.37
2016-05-21,Hambantota,6.1429,81.1212,28.7,29.49,28.18,5.03,86.81,21.11,7.62
2016-05-22,Hambantota,6.1429,81.1212,28.7,29.44,28.25,1.76,88.61,21.74,7.38
2016-05-23,Hambantota,6.1429,81.1212,28.67,29.39,28.19,3.46,89.0,21.59,7.75
2016-05-24,Hambantota,6.1429,81.1212,28.43,29.11,27.84,8.27,88.26,22.93,9.32
2016-05-25,Hambantota,6.1429,81.1212,28.61,29.9,27.69,1.75,83.31,23.65,8.75
2016-05-26,Hambantota,6.1429,81.1212,28.59,29.63,28.0,6.98,85.73,23.02,8.39
2016-05-27,Hambantota,6.1429,81.1212,28.16,28.99,27.4,16.81,87.14,21.22,8.35
2016-05-28,Hambantota,6.1429,81.1212,27.59,28.75,26.72,7.8,84.22,16.41,7.86
2016-05-29,Hambantota,6.1429,81.1212,28.09,29.31,27.18,8.26,83.48,20.36,8.19
2016-05-30,Hambantota,6.1429,81.1212,28.21,29.44,27.43,14.69,84.58,22.78,7.98
2016-05-31,Hambantota,6.1429,81.1212,28.19,29.1,27.59,8.0,88.27,19.03,7.01
2016-06-01,Hambantota,6.1429,81.1212,28.07,28.8,27.64,5.02,87.96,23.13,7.39
2016-06-02,Hambantota,6.1429,81.1212,28.03,28.78,27.54,2.84,86.05,21.76,7.79
2016-06-03,Hambantota,6.1429,81.1212,27.93,28.56,27.41,1.75,86.37,20.76,7.4
2016-06-04,Hambantota,6.1429,81.1212,28.34,29.53,27.4,2.03,84.56,21.11,8.33
2016-06-05,Hambantota,6.1429,81.1212,28.42,29.67,27.56,0.81,78.83,21.05,7.73
2016-06-06,Hambantota,6.1429,81.1212,28.32,29.49,27.31,0.16,79.71,23.5,7.04
2016-06-07,Hambantota,6.1429,81.1212,28.34,29.32,27.59,2.89,83.11,21.45,7.44
2016-06-08,Hambantota,6.1429,81.1212,28.23,29.05,27.67,9.63,85.57,18.77,7.5
2016-06-09,Hambantota,6.1429,81.1212,28.09,28.9,27.55,4.24,86.61,22.2,7.03
2016-06-10,Hambantota,6.1429,81.1212,28.06,29.22,27.35,2.56,84.31,22.53,7.28
2016-06-11,Hambantota,6.1429,81.1212,27.81,28.52,27.28,2.38,86.82,23.05,7.41
2016-06-12,Hambantota,6.1429,81.1212,27.57,28.35,26.81,10.28,86.38,20.38,7.72
2016-06-13,Hambantota,6.1429,81.1212,27.59,28.66,26.71,3.1,84.41,21.3,8.34
2016-06-14,Hambantota,6.1429,81.1212,27.74,28.8,27.09,1.87,85.0,21.2,8.26
2016-06-15,Hambantota,6.1429,81.1212,27.88,29.13,27.09,0.68,84.46,22.25,8.67
2016-06-16,Hambantota,6.1429,81.1212,27.69,28.92,26.94,2.25,86.28,17.54,8.1
2016-06-17,Hambantota,6.1429,81.1212,27.52,28.61,26.51,3.49,85.84,20.93,8.3
2016-06-18,Hambantota,6.1429,81.1212,27.09,28.29,26.23,2.31,82.69,19.47,8.68
2016-06-19,Hambantota,6.1429,81.1212,27.41,28.81,26.46,4.21,83.22,19.92,8.67
2016-06-20,Hambantota,6.1429,81.1212,27.36,28.33,26.68,2.55,83.22,20.92,9.38
2016-06-21,Hambantota,6.1429,81.1212,27.09,28.14,26.22,2.4,83.49,16.42,8.96
2016-06-22,Hambantota,6.1429,81.1212,27.16,28.59,26.15,2.17,83.77,18.44,8.8
2016-06-23,Hambantota,6.1429,81.1212,27.17,29.06,25.83,1.22,82.07,17.1,9.29
2016-06-24,Hambantota,6.1429,81.1212,27.38,28.99,26.23,1.75,83.16,17.22,8.44
2016-06-25,Hambantota,6.1429,81.1212,27.36,28.64,26.53,1.18,84.35,20.3,8.31
2016-06-26,Hambantota,6.1429,81.1212,27.4,28.69,26.52,0.2,85.5,19.29,8.29
2016-06-27,Hambantota,6.1429,81.1212,27.68,29.08,26.82,0.47,84.78,21.95,7.76
2016-06-28,Hambantota,6.1429,81.1212,27.52,28.28,27.08,2.07,87.62,18.26,7.9
2016-06-29,Hambantota,6.1429,81.1212,27.56,28.42,27.01,3.17,87.85,20.56,7.09
2016-06-30,Hambantota,6.1429,81.1212,27.67,28.96,26.83,0.45,86.96,18.81,7.03
2016-07-01,Hambantota,6.1429,81.1212,27.86,29.45,26.91,0.03,84.64,20.83,7.47
2016-07-02,Hambantota,6.1429,81.1212,27.74,29.49,26.51,0.06,86.59,22.27,6.53
2016-07-03,Hambantota,6.1429,81.1212,27.98,29.54,26.92,0.05,83.58,23.03,5.47
2016-07-04,Hambantota,6.1429,81.1212,27.88,29.63,26.74,0.07,84.26,22.03,6.84
2016-07-05,Hambantota,6.1429,81.1212,27.88,29.63,26.73,0.45,83.32,21.99,7.2
2016-07-06,Hambantota,6.1429,81.1212,27.89,29.68,26.7,0.5,84.89,23.04,7.27
2016-07-07,Hambantota,6.1429,81.1212,27.69,29.17,26.56,0.99,86.91,22.78,6.92
2016-07-08,Hambantota,6.1429,81.1212,27.53,28.53,26.95,2.13,84.78,21.45,7.03
2016-07-09,Hambantota,6.1429,81.1212,27.2,28.47,26.28,2.8,86.43,20.91,7.56
2016-07-10,Hambantota,6.1429,81.1212,27.32,29.02,26.11,2.1,83.89,20.26,8.09
2016-07-11,Hambantota,6.1429,81.1212,27.14,28.63,26.08,1.85,84.69,22.13,7.46
2016-07-12,Hambantota,6.1429,81.1212,27.21,28.68,26.36,1.12,85.91,21.31,7.48
2016-07-13,Hambantota,6.1429,81.1212,27.32,29.33,25.98,0.88,83.88,23.06,7.19
2016-07-14,Hambantota,6.1429,81.1212,27.07,28.6,26.03,4.68,87.12,21.49,7.46
2016-07-15,Hambantota,6.1429,81.1212,26.73,27.65,26.14,5.67,86.62,17.41,6.82
2016-07-16,Hambantota,6.1429,81.1212,26.65,27.76,26.03,2.87,86.87,17.45,6.47
2016-07-17,Hambantota,6.1429,81.1212,26.87,27.78,26.12,2.0,86.35,16.88,6.3
2016-07-18,Hambantota,6.1429,81.1212,27.06,28.34,26.25,1.31,84.27,22.43,7.39
2016-07-19,Hambantota,6.1429,81.1212,27.23,29.2,25.92,0.66,82.06,22.29,7.68
2016-07-20,Hambantota,6.1429,81.1212,27.15,28.9,26.04,0.84,84.47,20.76,7.7
2016-07-21,Hambantota,6.1429,81.1212,27.05,28.65,26.02,0.79,85.93,20.07,8.15
2016-07-22,Hambantota,6.1429,81.1212,26.98,28.32,25.96,0.5,84.92,21.48,8.21
2016-07-23,Hambantota,6.1429,81.1212,26.96,28.62,26.01,1.01,83.74,21.82,7.99
2016-07-24,Hambantota,6.1429,81.1212,26.66,27.72,25.94,4.36,87.64,20.41,7.16
2016-07-25,Hambantota,6.1429,81.1212,26.36,27.33,25.72,7.9,89.07,20.63,6.93
2016-07-26,Hambantota,6.1429,81.1212,26.19,26.92,25.61,5.23,89.12,15.3,6.33
2016-07-27,Hambantota,6.1429,81.1212,26.57,27.41,25.83,3.46,88.91,21.52,6.43
2016-07-28,Hambantota,6.1429,81.1212,26.92,28.04,25.91,3.59,86.53,22.52,6.32
2016-07-29,Hambantota,6.1429,81.1212,26.91,27.73,26.2,6.75,88.97,19.61,6.98
2016-07-30,Hambantota,6.1429,81.1212,26.76,27.99,25.98,2.68,84.41,17.83,7.27
2016-07-31,Hambantota,6.1429,81.1212,26.92,28.05,26.18,2.35,85.9,21.15,7.25
2016-08-01,Hambantota,6.1429,81.1212,26.9,28.41,26.06,1.37,85.73,20.7,8.14
2016-08-02,Hambantota,6.1429,81.1212,27.04,28.78,26.08,0.43,85.69,23.47,7.62
2016-08-03,Hambantota,6.1429,81.1212,26.96,28.14,26.03,0.47,86.58,21.08,7.2
2016-08-04,Hambantota,6.1429,81.1212,27.25,29.03,26.03,0.25,85.97,20.69,6.35
2016-08-05,Hambantota,6.1429,81.1212,27.51,29.31,26.29,0.19,84.52,22.48,6.81
2016-08-06,Hambantota,6.1429,81.1212,27.64,29.64,26.26,0.38,83.8,23.14,7.26
2016-08-07,Hambantota,6.1429,81.1212,27.73,29.67,26.49,0.21,82.15,23.36,7.65
2016-08-08,Hambantota,6.1429,81.1212,27.75,29.81,26.33,0.32,82.48,22.58,6.88
2016-08-09,Hambantota,6.1429,81.1212,27.62,29.51,26.35,0.29,82.55,23.1,7.91
2016-08-10,Hambantota,6.1429,81.1212,27.61,29.36,26.36,0.37,82.97,22.36,7.75
2016-08-11,Hambantota,6.1429,81.1212,27.64,29.2,26.57,0.34,82.66,24.04,8.16
2016-08-12,Hambantota,6.1429,81.1212,27.47,29.07,26.5,0.2,84.44,23.76,7.92
2016-08-13,Hambantota,6.1429,81.1212,27.39,28.81,26.49,0.46,85.36,23.03,8.49
2016-08-14,Hambantota,6.1429,81.1212,27.25,28.61,26.49,0.76,86.51,21.87,8.75
2016-08-15,Hambantota,6.1429,81.1212,27.3,28.85,26.41,1.11,84.33,21.97,8.54
2016-08-16,Hambantota,6.1429,81.1212,27.57,29.33,26.42,1.01,82.49,22.75,9.26
2016-08-17,Hambantota,6.1429,81.1212,27.69,29.62,26.35,0.52,81.04,23.37,9.47
2016-08-18,Hambantota,6.1429,81.1212,27.42,29.35,26.1,0.31,82.37,23.83,8.13
2016-08-19,Hambantota,6.1429,81.1212,27.41,29.73,26.15,0.54,82.53,21.11,7.63
2016-08-20,Hambantota,6.1429,81.1212,27.4,29.45,26.06,0.91,84.0,23.96,7.63
2016-08-21,Hambantota,6.1429,81.1212,27.27,28.79,26.3,2.56,87.3,21.87,7.91
2016-08-22,Hambantota,6.1429,81.1212,27.43,29.32,26.37,1.95,86.13,18.23,7.87
2016-08-23,Hambantota,6.1429,81.1212,27.25,28.92,26.14,1.12,84.13,20.38,8.76
2016-08-24,Hambantota,6.1429,81.1212,27.24,29.11,25.96,1.2,85.26,20.8,7.85
2016-08-25,Hambantota,6.1429,81.1212,27.14,28.66,26.25,1.43,86.15,22.35,7.79
2016-08-26,Hambantota,6.1429,81.1212,26.99,28.43,26.11,1.69,86.13,21.75,8.24
2016-08-27,Hambantota,6.1429,81.1212,26.68,28.06,25.89,1.92,84.84,16.03,8.19
2016-08-28,Hambantota,6.1429,81.1212,26.86,28.64,25.71,0.31,82.71,15.86,8.45
2016-08-29,Hambantota,6.1429,81.1212,27.11,28.75,25.89,0.58,83.12,22.45,8.94
2016-08-30,Hambantota,6.1429,81.1212,26.7,28.15,25.71,2.28,82.34,21.12,8.87
2016-08-31,Hambantota,6.1429,81.1212,26.4,27.67,25.74,5.27,86.13,20.84,8.32
2016-09-01,Hambantota,6.1429,81.1212,26.91,28.48,25.87,0.55,84.22,20.34,7.56
2016-09-02,Hambantota,6.1429,81.1212,26.25,27.75,25.33,2.65,85.88,17.85,8.41
2016-09-03,Hambantota,6.1429,81.1212,26.71,28.36,25.38,0.12,83.39,18.11,8.06
2016-09-04,Hambantota,6.1429,81.1212,26.54,27.4,25.87,0.08,86.31,20.8,7.86
2016-09-05,Hambantota,6.1429,81.1212,26.76,28.4,25.63,0.09,84.98,24.0,7.61
2016-09-06,Hambantota,6.1429,81.1212,26.79,28.44,25.87,0.11,84.17,22.73,7.88
2016-09-07,Hambantota,6.1429,81.1212,26.92,29.03,25.66,0.03,80.83,23.82,7.8
2016-09-08,Hambantota,6.1429,81.1212,26.76,28.9,25.28,0.0,77.71,20.62,7.94
2016-09-09,Hambantota,6.1429,81.1212,27.0,29.15,25.11,0.04,79.31,24.29,8.41
2016-09-10,Hambantota,6.1429,81.1212,27.31,29.04,26.19,0.31,79.71,24.17,9.11
2016-09-11,Hambantota,6.1429,81.1212,27.34,29.43,26.12,0.15,79.87,24.98,8.86
2016-09-12,Hambantota,6.1429,81.1212,27.56,29.81,26.06,0.17,79.2,23.31,8.34
2016-09-13,Hambantota,6.1429,81.1212,27.55,29.42,26.4,0.15,80.43,22.71,8.15
2016-09-14,Hambantota,6.1429,81.1212,27.32,28.85,26.41,0.39,83.21,22.18,7.97
2016-09-15,Hambantota,6.1429,81.1212,27.51,29.33,26.34,0.6,83.26,21.36,8.02
2016-09-16,Hambantota,6.1429,81.1212,27.63,29.43,26.41,0.22,82.15,24.18,7.5
2016-09-17,Hambantota,6.1429,81.1212,27.4,28.69,26.6,0.28,82.24,21.79,7.84
2016-09-18,Hambantota,6.1429,81.1212,27.51,29.36,26.38,0.39,80.98,21.22,7.86
2016-09-19,Hambantota,6.1429,81.1212,27.35,29.37,26.18,0.59,81.18,20.65,7.69
2016-09-20,Hambantota,6.1429,81.1212,27.59,29.36,26.34,0.45,80.95,21.71,8.79
2016-09-21,Hambantota,6.1429,81.1212,27.6,29.4,26.6,0.18,80.91,21.5,8.3
2016-09-22,Hambantota,6.1429,81.1212,27.84,30.21,26.42,0.08,79.04,23.47,8.51
2016-09-23,Hambantota,6.1429,81.1212,27.72,29.99,26.23,0.2,79.28,20.37,8.85
2016-09-24,Hambantota,6.1429,81.1212,27.81,30.13,26.4,0.12,78.15,24.35,8.73
2016-09-25,Hambantota,6.1429,81.1212,27.79,30.18,26.38,0.22,77.34,23.98,8.4
2016-09-26,Hambantota,6.1429,81.1212,27.7,29.85,26.34,0.48,78.51,24.66,8.36
2016-09-27,Hambantota,6.1429,81.1212,27.64,29.53,26.37,0.7,80.67,23.71,8.17
2016-09-28,Hambantota,6.1429,81.1212,27.48,29.11,26.43,3.42,81.81,22.63,8.44
2016-09-29,Hambantota,6.1429,81.1212,27.49,29.02,26.49,5.66,82.42,22.29,9.19
2016-09-30,Hambantota,6.1429,81.1212,27.56,29.14,26.59,7.34,82.18,19.81,8.55
2016-10-01,Hambantota,6.1429,81.1212,27.21,28.33,26.44,1.8,82.92,20.98,7.73
2016-10-02,Hambantota,6.1429,81.1212,27.45,29.38,26.16,0.36,79.97,21.67,7.19
2016-10-03,Hambantota,6.1429,81.1212,27.31,29.17,26.18,0.81,81.34,22.42,6.69
2016-10-04,Hambantota,6.1429,81.1212,27.53,29.56,25.98,0.55,80.66,22.95,7.25
2016-10-05,Hambantota,6.1429,81.1212,27.53,29.44,26.21,1.08,81.6,22.47,7.82
2016-10-06,Hambantota,6.1429,81.1212,27.58,29.73,26.34,0.77,80.48,24.43,7.79
2016-10-07,Hambantota,6.1429,81.1212,27.69,29.88,26.14,0.12,74.78,24.2,7.9
2016-10-08,Hambantota,6.1429,81.1212,27.51,29.71,25.78,0.04,74.97,24.58,7.78
2016-10-09,Hambantota,6.1429,81.1212,27.66,29.71,26.1,0.44,79.36,24.13,8.19
2016-10-10,Hambantota,6.1429,81.1212,27.77,29.91,26.43,0.3,78.83,24.83,8.18
2016-10-11,Hambantota,6.1429,81.1212,27.56,30.02,25.96,0.12,78.42,25.45,8.22
2016-10-12,Hambantota,6.1429,81.1212,27.6,30.2,25.57,0.54,80.37,25.15,7.28
2016-10-13,Hambantota,6.1429,81.1212,27.57,29.84,26.03,2.28,82.82,23.12,6.33
2016-10-14,Hambantota,6.1429,81.1212,27.59,29.96,26.05,7.67,82.21,19.24,6.32
2016-10-15,Hambantota,6.1429,81.1212,27.2,28.64,26.33,18.65,85.29,18.47,4.92
2016-10-16,Hambantota,6.1429,81.1212,27.03,28.39,26.1,13.24,86.55,16.58,4.22
2016-10-17,Hambantota,6.1429,81.1212,26.62,27.77,25.68,10.66,86.31,18.71,4.37
2016-10-18,Hambantota,6.1429,81.1212,27.24,28.91,26.22,8.99,82.92,15.63,5.41
2016-10-19,Hambantota,6.1429,81.1212,27.2,28.83,26.04,7.72,83.85,15.65,6.82
2016-10-20,Hambantota,6.1429,81.1212,27.2,28.2,26.45,7.99,84.29,16.23,6.39
2016-10-21,Hambantota,6.1429,81.1212,27.48,29.04,26.46,1.65,77.78,18.85,7.82
2016-10-22,Hambantota,6.1429,81.1212,27.42,28.9,26.4,2.85,80.73,21.41,7.29
2016-10-23,Hambantota,6.1429,81.1212,27.39,29.07,26.27,10.0,82.52,20.14,7.62
2016-10-24,Hambantota,6.1429,81.1212,26.76,27.66,25.94,8.82,85.33,16.37,8.4
2016-10-25,Hambantota,6.1429,81.1212,27.11,28.9,25.88,7.62,83.15,19.66,7.7
2016-10-26,Hambantota,6.1429,81.1212,27.17,28.97,25.52,14.07,82.76,17.57,5.07
2016-10-27,Hambantota,6.1429,81.1212,27.29,28.86,25.88,10.76,81.79,18.79,4.66
2016-10-28,Hambantota,6.1429,81.1212,27.58,29.31,26.24,3.67,80.7,19.18,5.15
2016-10-29,Hambantota,6.1429,81.1212,27.77,29.56,26.39,5.47,82.79,19.89,6.49
2016-10-30,Hambantota,6.1429,81.1212,27.73,29.07,26.9,18.15,84.74,17.43,6.4
2016-10-31,Hambantota,6.1429,81.1212,27.3,28.2,26.43,34.77,86.04,13.91,5.69
2016-11-01,Hambantota,6.1429,81.1212,27.0,28.28,26.17,7.34,84.91,17.42,3.9
2016-11-02,Hambantota,6.1429,81.1212,27.2,28.58,26.1,18.04,84.94,19.22,4.44
2016-11-03,Hambantota,6.1429,81.1212,27.14,27.81,26.51,10.48,87.09,15.96,5.54
2016-11-04,Hambantota,6.1429,81.1212,26.79,27.64,26.07,24.68,87.19,14.0,5.96
2016-11-05,Hambantota,6.1429,81.1212,27.2,28.39,25.92,22.21,85.69,12.6,6.47
2016-11-06,Hambantota,6.1429,81.1212,26.98,28.06,26.03,14.59,84.97,9.23,7.74
2016-11-07,Hambantota,6.1429,81.1212,27.38,29.28,25.85,6.68,80.11,18.12,3.65
2016-11-08,Hambantota,6.1429,81.1212,26.99,28.48,25.86,8.32,79.23,18.8,2.11
2016-11-09,Hambantota,6.1429,81.1212,26.65,27.83,25.29,7.93,75.84,16.99,1.31
2016-11-10,Hambantota,6.1429,81.1212,27.15,28.47,26.04,2.86,77.29,19.64,2.66
2016-11-11,Hambantota,6.1429,81.1212,27.2,28.55,25.82,4.53,80.27,17.58,2.78
2016-11-12,Hambantota,6.1429,81.1212,27.22,28.35,26.14,6.33,79.2,17.04,2.13
2016-11-13,Hambantota,6.1429,81.1212,27.57,28.81,26.39,2.36,77.32,17.96,2.37
2016-11-14,Hambantota,6.1429,81.1212,27.86,29.45,26.59,7.8,77.6,19.22,2.85
2016-11-15,Hambantota,6.1429,81.1212,27.26,28.41,26.2,9.24,81.75,15.99,2.9
2016-11-16,Hambantota,6.1429,81.1212,26.81,28.07,26.18,18.53,84.47,9.93,3.98
2016-11-17,Hambantota,6.1429,81.1212,27.13,28.46,26.14,4.91,80.79,6.39,4.58
2016-11-18,Hambantota,6.1429,81.1212,26.39,27.31,25.79,10.22,86.72,15.57,4.47
2016-11-19,Hambantota,6.1429,81.1212,25.84,26.38,25.29,18.89,89.33,8.42,2.78
2016-11-20,Hambantota,6.1429,81.1212,26.23,26.81,25.44,18.75,83.86,6.18,2.61
2016-11-21,Hambantota,6.1429,81.1212,26.84,27.63,25.84,42.35,87.29,10.54,1.97
