District,Season,Crop,Year,Cultivated Area,Production
Anuradhapura,Maha,Coconut,2021,158.69,6312.32
Anuradhapura,Maha,Coconut,2021,125.24,3471.15
Anuradhapura,Maha,Cowpea,2021,59.16,412.1
Anuradhapura,Maha,Ginger,2021,60.11,658.44
Anuradhapura,Maha,Green Gram,2021,73.51,635.99
Anuradhapura,Maha,Green Gram,2021,40.49,243.42
Anuradhapura,Maha,Leeks,2021,63.38,779.96
Anuradhapura,Maha,Leeks,2021,42.99,429.14
Anuradhapura,Maha,Leeks,2021,61.68,585.1
Anuradhapura,Maha,Leeks,2021,77.0,953.29
Anuradhapura,Maha,Maize,2021,81.8,1250.49
Anuradhapura,Maha,Okra,2021,59.02,463.58
Anuradhapura,Maha,Potato,2021,159.18,2693.83
Anuradhapura,Maha,Potato,2021,181.73,3604.11
Anuradhapura,Maha,Red Onion,2021,135.18,1385.06
Anuradhapura,Maha,Ridge Gourd,2021,74.51,797.87
Anuradhapura,Maha,Ridge Gourd,2021,67.09,617.53
Anuradhapura,Maha,Ridge Gourd,2021,57.44,528.55
Anuradhapura,Maha,Soybean,2021,76.87,540.18
Anuradhapura,Maha,Soybean,2021,72.04,570.57
Anuradhapura,Maha,Sweet Potato,2021,72.33,956.76
Anuradhapura,Maha,Tea,2021,175.67,3749.01
Anuradhapura,Maha,Tomato,2021,104.91,1512.6
Anuradhapura,Maha,Watermelon,2021,187.9,5135.53
Anuradhapura,Maha,Watermelon,2021,196.6,3488.25
Anuradhapura,Maha,Watermelon,2021,252.38,4457.1
Anuradhapura,Maha,Yam,2021,70.96,873.32
Anuradhapura,Yala,Ash Plantain,2021,197.71,5072.07
Anuradhapura,Yala,Banana,2021,350.06,12570.49
Anuradhapura,Yala,Banana,2021,278.63,8488.04
Anuradhapura,Yala,Beans,2021,49.05,495.64
Anuradhapura,Yala,Big Onion,2021,114.02,1081.47
Anuradhapura,Yala,Brinjal,2021,101.95,1270.25
Anuradhapura,Yala,Carrot,2021,65.18,833.97
Anuradhapura,Yala,Carrot,2021,73.37,1058.61
Anuradhapura,Yala,Cauliflower,2021,58.95,702.92
Anuradhapura,Yala,Cauliflower,2021,85.64,1197.14
Anuradhapura,Yala,Coconut,2021,110.72,4354.35
Anuradhapura,Yala,Ginger,2021,75.88,908.16
Anuradhapura,Yala,Groundnut,2021,85.57,937.69
Anuradhapura,Yala,Leeks,2021,77.16,941.75
Anuradhapura,Yala,Maize,2021,82.97,1396.18
Anuradhapura,Yala,Mango,2021,88.51,1672.49
Anuradhapura,Yala,Papaya,2021,153.1,3737.68
Anuradhapura,Yala,Pineapple,2021,96.84,2422.33
Anuradhapura,Yala,Potato,2021,158.69,3271.18
Anuradhapura,Yala,Potato,2021,111.64,2263.76
Anuradhapura,Yala,Sesame,2021,33.46,222.29
Anuradhapura,Yala,Soybean,2021,74.51,859.26
Anuradhapura,Yala,Sweet Potato,2021,87.6,1097.55
Anuradhapura,Yala,Turmeric,2021,72.2,697.82
Anuradhapura,Yala,Turmeric,2021,66.17,688.36
Anuradhapura,Yala,Watermelon,2021,123.34,2593.42
Anuradhapura,Yala,Watermelon,2021,256.2,4787.56
Badulla,Maha,Ash Plantain,2021,226.36,6354.24
Badulla,Maha,Banana,2021,166.48,6321.46
Badulla,Maha,Banana,2021,157.36,6007.59
Badulla,Maha,Banana,2021,112.35,3754.37
Badulla,Maha,Banana,2021,183.35,6312.14
Badulla,Maha,Beans,2021,80.68,808.58
Badulla,Maha,Beans,2021,74.65,572.66
Badulla,Maha,Beans,2021,85.59,762.88
Badulla,Maha,Bitter Gourd,2021,86.43,902.13
Badulla,Maha,Black Gram,2021,97.47,602.76
Badulla,Maha,Brinjal,2021,68.33,752.57
Badulla,Maha,Brinjal,2021,74.12,960.65
Badulla,Maha,Carrot,2021,118.03,1698.43
Badulla,Maha,Carrot,2021,83.44,1347.28
Badulla,Maha,Carrot,2021,97.81,1445.32
Badulla,Maha,Cauliflower,2021,52.83,528.03
Badulla,Maha,Cauliflower,2021,50.73,529.26
Badulla,Maha,Coconut,2021,139.85,4559.61
Badulla,Maha,Ginger,2021,42.56,535.1
Badulla,Maha,Leeks,2021,75.19,1289.54
Badulla,Maha,Leeks,2021,152.61,1764.4
Badulla,Maha,Leeks,2021,125.74,1110.71
Badulla,Maha,Mango,2021,165.35,4226.56
Badulla,Maha,Okra,2021,54.85,357.29
Badulla,Maha,Pepper,2021,32.45,174.91
Badulla,Maha,Pumpkin,2021,79.73,1184.0
Badulla,Maha,Red Onion,2021,64.67,665.57
Badulla,Maha,Red Onion,2021,52.86,404.78
Badulla,Maha,Snake Gourd,2021,68.7,662.39
Badulla,Maha,Snake Gourd,2021,59.77,545.74
Badulla,Maha,Sweet Potato,2021,90.33,1272.91
Badulla,Maha,Taro,2021,80.16,1247.18
Badulla,Maha,Turmeric,2021,50.87,482.86
Badulla,Maha,Watermelon,2021,91.33,1929.48
Badulla,Maha,Watermelon,2021,93.2,2025.85
Badulla,Yala,Beans,2021,82.3,1070.59
Badulla,Yala,Big Onion,2021,44.03,526.38
Badulla,Yala,Bitter Gourd,2021,49.42,519.3
Badulla,Yala,Cabbage,2021,65.33,1152.14
Badulla,Yala,Cabbage,2021,62.52,941.53
Badulla,Yala,Carrot,2021,112.08,1537.78
Badulla,Yala,Carrot,2021,77.7,1435.56
Badulla,Yala,Carrot,2021,144.85,2310.76
Badulla,Yala,Cassava,2021,105.46,2298.31
Badulla,Yala,Cauliflower,2021,85.93,873.5
Badulla,Yala,Cinnamon,2021,40.5,121.19
Badulla,Yala,Cinnamon,2021,20.29,83.95
Badulla,Yala,Cucumber,2021,62.44,816.98
Badulla,Yala,Leeks,2021,60.17,839.63
Badulla,Yala,Long Bean,2021,47.48,457.54
Badulla,Yala,Long Bean,2021,68.19,651.12
Badulla,Yala,Maize,2021,75.82,1278.42
Badulla,Yala,Okra,2021,47.97,333.91
Badulla,Yala,Potato,2021,67.92,1556.24
Badulla,Yala,Potato,2021,89.17,1598.26
Badulla,Yala,Red Onion,2021,58.41,582.93
Badulla,Yala,Rice,2021,88.23,1591.61
Badulla,Yala,Rice,2021,58.09,1284.69
Badulla,Yala,Rice,2021,155.79,3872.73
Badulla,Yala,Sesame,2021,43.26,235.14
Badulla,Yala,Soybean,2021,54.36,515.69
Badulla,Yala,Sweet Potato,2021,86.99,1360.36
Badulla,Yala,Tea,2021,152.01,3795.3
Badulla,Yala,Tea,2021,197.31,5399.71
Badulla,Yala,Watermelon,2021,118.78,2161.52
Badulla,Yala,Watermelon,2021,99.51,1912.46
Badulla,Yala,Yam,2021,53.72,797.86
Badulla,Yala,Yam,2021,81.9,1164.29
Batticaloa,Maha,Banana,2021,125.85,4473.73
Batticaloa,Maha,Banana,2021,79.36,2379.25
Batticaloa,Maha,Beans,2021,82.11,832.82
Batticaloa,Maha,Black Gram,2021,51.52,396.99
Batticaloa,Maha,Black Gram,2021,43.17,244.95
Batticaloa,Maha,Brinjal,2021,76.01,817.23
Batticaloa,Maha,Cabbage,2021,71.02,1129.94
Batticaloa,Maha,Carrot,2021,72.32,1135.59
Batticaloa,Maha,Cauliflower,2021,87.22,1013.29
Batticaloa,Maha,Chilli,2021,41.94,287.45
Batticaloa,Maha,Chilli,2021,46.52,344.99
Batticaloa,Maha,Chilli,2021,32.87,240.29
Batticaloa,Maha,Chilli,2021,33.1,325.91
Batticaloa,Maha,Chilli,2021,54.25,380.41
Batticaloa,Maha,Chilli,2021,44.95,456.16
Batticaloa,Maha,Cowpea,2021,42.43,332.21
Batticaloa,Maha,Cucumber,2021,68.6,983.28
Batticaloa,Maha,Groundnut,2021,36.64,368.15
Batticaloa,Maha,Leeks,2021,73.7,822.55
Batticaloa,Maha,Leeks,2021,82.99,1151.17
Batticaloa,Maha,Leeks,2021,58.97,642.47
Batticaloa,Maha,Leeks,2021,75.08,910.09
Batticaloa,Maha,Leeks,2021,58.07,630.98
Batticaloa,Maha,Leeks,2021,86.11,1152.11
Batticaloa,Maha,Long Bean,2021,71.85,708.54
Batticaloa,Maha,Okra,2021,63.5,489.31
Batticaloa,Maha,Okra,2021,62.68,615.38
Batticaloa,Maha,Potato,2021,179.83,2823.16
Batticaloa,Maha,Potato,2021,91.15,1684.42
Batticaloa,Maha,Pumpkin,2021,92.81,1289.42
Batticaloa,Maha,Rice,2021,106.49,2344.81
Batticaloa,Maha,Rice,2021,94.5,1990.66
Batticaloa,Maha,Rice,2021,100.9,2318.78
Batticaloa,Maha,Ridge Gourd,2021,61.77,535.56
Batticaloa,Maha,Sweet Potato,2021,55.81,602.97
Batticaloa,Maha,Sweet Potato,2021,89.98,1431.89
Batticaloa,Maha,Tea,2021,130.8,2665.18
Batticaloa,Maha,Watermelon,2021,95.36,2136.91
Batticaloa,Maha,Watermelon,2021,160.18,3138.77
Batticaloa,Maha,Watermelon,2021,123.87,2711.29
Batticaloa,Yala,Banana,2021,146.29,4045.74
Batticaloa,Yala,Banana,2021,205.06,5961.85
Batticaloa,Yala,Banana,2021,149.12,5486.76
Batticaloa,Yala,Beans,2021,72.19,684.85
Batticaloa,Yala,Beans,2021,64.71,576.26
Batticaloa,Yala,Beans,2021,57.82,652.33
Batticaloa,Yala,Big Onion,2021,74.33,832.42
Batticaloa,Yala,Bitter Gourd,2021,71.25,823.25
Batticaloa,Yala,Cabbage,2021,52.68,774.18
Batticaloa,Yala,Carrot,2021,67.17,876.0
Batticaloa,Yala,Carrot,2021,76.97,1120.22
Batticaloa,Yala,Carrot,2021,84.3,1673.87
Batticaloa,Yala,Cassava,2021,133.17,2719.83
Batticaloa,Yala,Cauliflower,2021,54.17,738.1
Batticaloa,Yala,Chilli,2021,47.11,317.28
Batticaloa,Yala,Chilli,2021,33.92,292.19
Batticaloa,Yala,Coconut,2021,146.36,5541.45
Batticaloa,Yala,Cowpea,2021,53.1,382.03
Batticaloa,Yala,Ginger,2021,55.94,681.0
Batticaloa,Yala,Leeks,2021,38.75,605.81
Batticaloa,Yala,Maize,2021,93.66,1347.87
Batticaloa,Yala,Pineapple,2021,106.99,2263.76
Batticaloa,Yala,Potato,2021,86.78,1552.22
Batticaloa,Yala,Potato,2021,105.78,1886.73
Batticaloa,Yala,Pumpkin,2021,114.0,1780.73
Batticaloa,Yala,Rice,2021,137.93,3031.45
Batticaloa,Yala,Ridge Gourd,2021,47.49,508.87
Batticaloa,Yala,Ridge Gourd,2021,48.49,565.93
Batticaloa,Yala,Sesame,2021,39.91,232.89
Batticaloa,Yala,Sweet Potato,2021,59.82,908.63
Batticaloa,Yala,Tea,2021,170.43,3723.32
Batticaloa,Yala,Tomato,2021,58.22,833.47
Batticaloa,Yala,Watermelon,2021,135.43,3341.45
Batticaloa,Yala,Watermelon,2021,150.64,3121.0
Batticaloa,Yala,Watermelon,2021,123.82,2416.04
Colombo,Maha,Banana,2021,294.98,10650.51
Colombo,Maha,Banana,2021,172.75,5949.73
Colombo,Maha,Beans,2021,62.4,646.04
Colombo,Maha,Beans,2021,58.79,645.03
Colombo,Maha,Beans,2021,45.07,457.46
Colombo,Maha,Beans,2021,38.83,411.81
Colombo,Maha,Beans,2021,79.41,704.04
Colombo,Maha,Beans,2021,57.69,500.59
Colombo,Maha,Big Onion,2021,61.01,590.38
Colombo,Maha,Bitter Gourd,2021,44.31,530.43
Colombo,Maha,Carrot,2021,75.08,1108.11
Colombo,Maha,Carrot,2021,67.0,1003.84
Colombo,Maha,Cauliflower,2021,50.93,594.42
Colombo,Maha,Chilli,2021,48.39,334.91
Colombo,Maha,Chilli,2021,52.26,299.13
Colombo,Maha,Chilli,2021,61.71,486.26
Colombo,Maha,Cinnamon,2021,25.5,115.6
Colombo,Maha,Cinnamon,2021,43.97,174.51
Colombo,Maha,Coconut,2021,130.88,4543.59
Colombo,Maha,Leeks,2021,161.36,1681.44
Colombo,Maha,Leeks,2021,79.35,835.75
Colombo,Maha,Leeks,2021,66.38,773.82
Colombo,Maha,Long Bean,2021,63.59,590.65
Colombo,Maha,Maize,2021,110.68,1586.25
Colombo,Maha,Papaya,2021,171.1,4892.37
Colombo,Maha,Potato,2021,120.23,1904.97
Colombo,Maha,Red Onion,2021,53.71,497.19
Colombo,Maha,Ridge Gourd,2021,53.53,615.06
Colombo,Maha,Snake Gourd,2021,88.4,844.29
Colombo,Maha,Taro,2021,109.43,1236.25
Colombo,Maha,Tea,2021,182.29,5415.5
Colombo,Maha,Tomato,2021,76.13,1335.17
Colombo,Maha,Turmeric,2021,56.44,466.92
Colombo,Maha,Turmeric,2021,64.79,782.8
Colombo,Maha,Watermelon,2021,100.19,2098.1
Colombo,Yala,Banana,2021,221.35,6583.07
Colombo,Yala,Banana,2021,140.11,3540.01
Colombo,Yala,Banana,2021,262.11,6986.21
Colombo,Yala,Beans,2021,58.97,558.47
Colombo,Yala,Beans,2021,60.31,594.08
Colombo,Yala,Bitter Gourd,2021,51.25,547.68
Colombo,Yala,Black Gram,2021,62.77,385.49
Colombo,Yala,Black Gram,2021,42.79,253.56
Colombo,Yala,Carrot,2021,80.66,1452.68
Colombo,Yala,Carrot,2021,92.9,1567.92
Colombo,Yala,Carrot,2021,127.86,1896.74
Colombo,Yala,Chilli,2021,74.99,662.15
Colombo,Yala,Chilli,2021,41.69,308.79
Colombo,Yala,Chilli,2021,54.35,407.9
Colombo,Yala,Chilli,2021,64.84,508.07
Colombo,Yala,Chilli,2021,52.11,377.33
Colombo,Yala,Cowpea,2021,77.32,559.39
Colombo,Yala,Green Gram,2021,61.2,438.28
Colombo,Yala,Leeks,2021,79.83,896.5
Colombo,Yala,Leeks,2021,99.4,1259.58
Colombo,Yala,Leeks,2021,69.01,764.97
Colombo,Yala,Mango,2021,170.92,3424.29
Colombo,Yala,Mango,2021,86.39,2444.31
Colombo,Yala,Mango,2021,91.21,2241.03
Colombo,Yala,Okra,2021,86.06,693.42
Colombo,Yala,Papaya,2021,159.94,4136.06
Colombo,Yala,Pineapple,2021,136.36,2922.06
Colombo,Yala,Pumpkin,2021,107.05,2039.37
Colombo,Yala,Snake Gourd,2021,74.12,630.06
Colombo,Yala,Sweet Potato,2021,120.8,1759.11
Colombo,Yala,Tea,2021,173.32,3733.05
Colombo,Yala,Tea,2021,104.48,2785.26
Colombo,Yala,Tea,2021,159.69,4370.56
Colombo,Yala,Turmeric,2021,67.45,517.48
Colombo,Yala,Turmeric,2021,73.42,723.2
Colombo,Yala,Watermelon,2021,108.52,2206.68
Colombo,Yala,Watermelon,2021,109.27,2317.12
Colombo,Yala,Watermelon,2021,175.19,3447.51
Colombo,Yala,Watermelon,2021,102.35,2571.89
Galle,Maha,Ash Plantain,2021,120.04,4334.29
Galle,Maha,Banana,2021,139.25,4031.51
Galle,Maha,Banana,2021,204.8,7345.91
Galle,Maha,Banana,2021,139.57,3600.69
Galle,Maha,Banana,2021,162.46,4726.4
Galle,Maha,Beans,2021,50.19,426.59
Galle,Maha,Beans,2021,57.95,607.8
Galle,Maha,Big Onion,2021,59.19,674.78
Galle,Maha,Bitter Gourd,2021,36.13,307.31
Galle,Maha,Brinjal,2021,57.34,755.66
Galle,Maha,Carrot,2021,64.51,854.82
Galle,Maha,Carrot,2021,96.72,1435.74
Galle,Maha,Carrot,2021,75.12,1044.17
Galle,Maha,Chilli,2021,48.17,402.83
Galle,Maha,Chilli,2021,58.37,468.58
Galle,Maha,Chilli,2021,61.89,497.82
Galle,Maha,Cowpea,2021,49.92,326.07
Galle,Maha,Leeks,2021,83.25,868.39
Galle,Maha,Leeks,2021,35.34,451.65
Galle,Maha,Leeks,2021,87.81,997.3
Galle,Maha,Mango,2021,90.46,1843.49
Galle,Maha,Mango,2021,133.48,3027.42
Galle,Maha,Mango,2021,119.88,2911.74
Galle,Maha,Okra,2021,66.68,586.27
Galle,Maha,Okra,2021,42.97,429.84
Galle,Maha,Pepper,2021,31.95,172.9
Galle,Maha,Potato,2021,115.79,2529.31
Galle,Maha,Potato,2021,99.21,1694.61
Galle,Maha,Taro,2021,84.68,1036.03
Galle,Maha,Taro,2021,76.51,855.71
Galle,Maha,Turmeric,2021,117.76,1357.47
Galle,Maha,Watermelon,2021,87.5,1848.19
Galle,Maha,Watermelon,2021,127.99,2896.49
Galle,Maha,Watermelon,2021,141.53,2884.79
Galle,Maha,Watermelon,2021,106.78,2094.1
Galle,Maha,Watermelon,2021,93.16,1817.35
Galle,Maha,Yam,2021,63.89,833.15
Galle,Yala,Banana,2021,121.68,3260.93
Galle,Yala,Banana,2021,282.1,7002.46
Galle,Yala,Brinjal,2021,57.88,652.73
Galle,Yala,Carrot,2021,72.81,1293.88
Galle,Yala,Carrot,2021,56.85,814.8
Galle,Yala,Carrot,2021,78.42,1209.49
Galle,Yala,Carrot,2021,76.75,1049.29
Galle,Yala,Cassava,2021,72.51,2208.84
Galle,Yala,Chilli,2021,34.71,258.71
Galle,Yala,Chilli,2021,38.52,291.39
Galle,Yala,Chilli,2021,57.72,461.43
Galle,Yala,Chilli,2021,51.28,478.52
Galle,Yala,Cinnamon,2021,63.69,283.64
Galle,Yala,Cowpea,2021,37.68,327.24
Galle,Yala,Groundnut,2021,47.81,473.85
Galle,Yala,Leeks,2021,74.05,868.14
Galle,Yala,Leeks,2021,73.03,1023.74
Galle,Yala,Long Bean,2021,47.57,379.77
Galle,Yala,Papaya,2021,140.91,3830.59
Galle,Yala,Papaya,2021,131.65,3705.14
Galle,Yala,Red Onion,2021,39.43,297.92
Galle,Yala,Rice,2021,111.85,2049.86
Galle,Yala,Ridge Gourd,2021,44.2,393.5
Galle,Yala,Ridge Gourd,2021,61.93,713.18
Galle,Yala,Soybean,2021,68.66,484.2
Galle,Yala,Sweet Potato,2021,56.17,762.44
Galle,Yala,Turmeric,2021,82.32,964.06
Galle,Yala,Watermelon,2021,94.69,2051.58
Galle,Yala,Watermelon,2021,65.74,1423.95
Galle,Yala,Watermelon,2021,145.99,2456.7
Galle,Yala,Watermelon,2021,115.99,2294.69
Galle,Yala,Watermelon,2021,106.36,2190.38
Gampaha,Maha,Ash Plantain,2021,308.04,9584.83
Gampaha,Maha,Ash Plantain,2021,435.97,17793.7
Gampaha,Maha,Banana,2021,263.27,9192.76
Gampaha,Maha,Banana,2021,308.23,10040.35
Gampaha,Maha,Banana,2021,320.31,11628.88
Gampaha,Maha,Banana,2021,319.07,8901.79
Gampaha,Maha,Beans,2021,111.72,1295.95
Gampaha,Maha,Big Onion,2021,88.4,1022.85
Gampaha,Maha,Brinjal,2021,159.68,1669.8
Gampaha,Maha,Carrot,2021,159.52,2711.5
Gampaha,Maha,Carrot,2021,162.85,2591.96
Gampaha,Maha,Cassava,2021,202.04,5924.04
Gampaha,Maha,Chilli,2021,75.33,571.46
Gampaha,Maha,Chilli,2021,116.63,1005.75
Gampaha,Maha,Chilli,2021,73.08,603.15
Gampaha,Maha,Chilli,2021,77.53,619.5
Gampaha,Maha,Cinnamon,2021,75.69,311.9
Gampaha,Maha,Cucumber,2021,108.93,1569.54
Gampaha,Maha,Green Gram,2021,82.43,531.46
Gampaha,Maha,Groundnut,2021,127.67,1264.87
Gampaha,Maha,Groundnut,2021,116.62,1500.37
Gampaha,Maha,Leeks,2021,97.97,1317.51
Gampaha,Maha,Leeks,2021,108.42,1225.74
Gampaha,Maha,Maize,2021,125.47,1908.14
Gampaha,Maha,Mango,2021,168.59,3531.76
Gampaha,Maha,Mango,2021,211.29,5881.44
Gampaha,Maha,Mango,2021,201.63,4431.05
Gampaha,Maha,Okra,2021,69.71,536.98
Gampaha,Maha,Papaya,2021,189.45,4933.18
Gampaha,Maha,Papaya,2021,135.35,3137.33
Gampaha,Maha,Pineapple,2021,225.5,6616.04
Gampaha,Maha,Pineapple,2021,140.37,3836.29
Gampaha,Maha,Potato,2021,156.18,2752.94
Gampaha,Maha,Watermelon,2021,161.47,2617.22
Gampaha,Maha,Watermelon,2021,188.89,3878.99
Gampaha,Maha,Watermelon,2021,156.25,3839.29
Gampaha,Yala,Banana,2021,259.25,8417.62
Gampaha,Yala,Banana,2021,253.25,7856.03
Gampaha,Yala,Beans,2021,134.14,1420.83
Gampaha,Yala,Beans,2021,63.73,697.16
Gampaha,Yala,Beans,2021,90.91,870.92
Gampaha,Yala,Big Onion,2021,82.9,945.83
Gampaha,Yala,Big Onion,2021,173.86,1569.67
Gampaha,Yala,Black Gram,2021,55.1,360.98
Gampaha,Yala,Cauliflower,2021,124.21,1640.68
Gampaha,Yala,Cauliflower,2021,106.52,1087.43
Gampaha,Yala,Chilli,2021,111.79,821.47
Gampaha,Yala,Chilli,2021,93.55,670.68
Gampaha,Yala,Coconut,2021,283.53,7019.21
Gampaha,Yala,Cucumber,2021,122.21,2157.64
Gampaha,Yala,Cucumber,2021,134.95,1992.32
Gampaha,Yala,Ginger,2021,114.47,1168.89
Gampaha,Yala,Ginger,2021,105.94,1167.44
Gampaha,Yala,Leeks,2021,137.39,1798.18
Gampaha,Yala,Long Bean,2021,127.07,913.42
Gampaha,Yala,Mango,2021,166.29,4387.45
Gampaha,Yala,Pumpkin,2021,203.63,2628.56
Gampaha,Yala,Red Onion,2021,115.56,1081.04
Gampaha,Yala,Sesame,2021,62.25,338.02
Gampaha,Yala,Snake Gourd,2021,83.98,805.08
Gampaha,Yala,Sweet Potato,2021,196.74,2626.34
Gampaha,Yala,Sweet Potato,2021,107.6,1753.44
Gampaha,Yala,Tea,2021,238.92,6161.21
Gampaha,Yala,Watermelon,2021,108.15,2750.66
Gampaha,Yala,Watermelon,2021,112.35,2307.11
Gampaha,Yala,Watermelon,2021,170.49,3659.82
Hambantota,Maha,Ash Plantain,2021,252.25,7628.28
Hambantota,Maha,Ash Plantain,2021,225.88,6924.98
Hambantota,Maha,Banana,2021,168.87,5677.82
Hambantota,Maha,Beans,2021,58.97,537.53
Hambantota,Maha,Beans,2021,84.77,688.63
Hambantota,Maha,Big Onion,2021,68.1,947.6
Hambantota,Maha,Carrot,2021,115.3,1799.78
Hambantota,Maha,Chilli,2021,66.41,519.93
Hambantota,Maha,Chilli,2021,57.58,431.28
Hambantota,Maha,Chilli,2021,80.48,674.6
Hambantota,Maha,Cowpea,2021,54.3,368.74
Hambantota,Maha,Green Gram,2021,61.36,373.65
Hambantota,Maha,Leeks,2021,99.71,979.22
Hambantota,Maha,Leeks,2021,113.84,1325.61
Hambantota,Maha,Pepper,2021,51.27,304.96
Hambantota,Maha,Pineapple,2021,103.58,2181.13
Hambantota,Maha,Pineapple,2021,246.36,6127.32
Hambantota,Maha,Potato,2021,147.42,3150.03
Hambantota,Maha,Rice,2021,123.06,2276.25
Hambantota,Maha,Soybean,2021,73.87,672.94
Hambantota,Maha,Sweet Potato,2021,121.74,1554.69
Hambantota,Maha,Sweet Potato,2021,129.18,1617.5
Hambantota,Maha,Sweet Potato,2021,94.46,1383.23
Hambantota,Maha,Taro,2021,73.28,827.82
Hambantota,Maha,Tomato,2021,108.42,1286.67
Hambantota,Maha,Turmeric,2021,86.55,1058.98
Hambantota,Maha,Turmeric,2021,59.09,561.78
Hambantota,Maha,Watermelon,2021,251.89,4695.0
Hambantota,Maha,Watermelon,2021,179.89,3388.69
Hambantota,Maha,Yam,2021,119.46,1462.57
Hambantota,Maha,Yam,2021,103.88,1424.34
Hambantota,Yala,Ash Plantain,2021,226.43,7009.25
Hambantota,Yala,Banana,2021,293.31,8218.25
Hambantota,Yala,Banana,2021,238.38,8333.62
Hambantota,Yala,Banana,2021,234.0,6673.54
Hambantota,Yala,Beans,2021,56.08,599.3
Hambantota,Yala,Beans,2021,103.71,1141.6
Hambantota,Yala,Brinjal,2021,120.8,1604.43
Hambantota,Yala,Carrot,2021,91.24,1587.86
Hambantota,Yala,Cauliflower,2021,69.76,900.03
Hambantota,Yala,Chilli,2021,103.94,671.22
Hambantota,Yala,Cinnamon,2021,44.22,202.33
Hambantota,Yala,Cinnamon,2021,39.73,174.7
Hambantota,Yala,Leeks,2021,93.94,1080.08
Hambantota,Yala,Leeks,2021,84.97,1080.53
Hambantota,Yala,Maize,2021,118.33,2000.32
Hambantota,Yala,Maize,2021,108.65,1934.54
Hambantota,Yala,Okra,2021,56.65,527.9
Hambantota,Yala,Pepper,2021,45.33,231.83
Hambantota,Yala,Pineapple,2021,161.62,3827.67
Hambantota,Yala,Pumpkin,2021,148.42,2434.97
Hambantota,Yala,Rice,2021,142.33,2981.1
Hambantota,Yala,Sesame,2021,49.58,306.14
Hambantota,Yala,Snake Gourd,2021,118.8,1307.86
Hambantota,Yala,Soybean,2021,62.97,507.92
Hambantota,Yala,Soybean,2021,64.49,654.93
Hambantota,Yala,Watermelon,2021,105.69,1797.39
Hambantota,Yala,Yam,2021,127.88,1772.76
Jaffna,Maha,Beans,2021,116.71,1182.4
Jaffna,Maha,Beans,2021,102.51,1138.29
Jaffna,Maha,Big Onion,2021,102.91,1072.73
Jaffna,Maha,Brinjal,2021,92.72,1167.04
Jaffna,Maha,Cabbage,2021,121.75,2007.49
Jaffna,Maha,Cabbage,2021,108.72,1811.71
Jaffna,Maha,Carrot,2021,128.81,2012.88
Jaffna,Maha,Carrot,2021,159.66,2301.4
Jaffna,Maha,Cassava,2021,386.31,9860.64
Jaffna,Maha,Cassava,2021,86.49,1928.93
Jaffna,Maha,Chilli,2021,97.26,785.1
Jaffna,Maha,Chilli,2021,46.92,407.71
Jaffna,Maha,Cinnamon,2021,47.22,228.55
Jaffna,Maha,Cinnamon,2021,56.23,211.65
Jaffna,Maha,Coconut,2021,150.03,4070.84
Jaffna,Maha,Cowpea,2021,80.11,539.12
Jaffna,Maha,Cowpea,2021,73.08,619.89
Jaffna,Maha,Groundnut,2021,81.36,705.7
Jaffna,Maha,Okra,2021,95.86,751.23
Jaffna,Maha,Okra,2021,68.31,536.5
Jaffna,Maha,Pineapple,2021,165.9,3329.77
Jaffna,Maha,Potato,2021,98.4,1809.7
Jaffna,Maha,Potato,2021,148.77,3418.82
Jaffna,Maha,Potato,2021,176.14,2949.99
Jaffna,Maha,Pumpkin,2021,132.38,1970.1
Jaffna,Maha,Pumpkin,2021,94.86,1201.96
Jaffna,Maha,Ridge Gourd,2021,77.25,951.28
Jaffna,Maha,Snake Gourd,2021,101.63,913.09
Jaffna,Maha,Snake Gourd,2021,116.62,1090.47
Jaffna,Maha,Soybean,2021,117.16,1301.55
Jaffna,Maha,Sweet Potato,2021,100.13,1146.23
Jaffna,Maha,Tomato,2021,92.19,1479.77
Jaffna,Maha,Tomato,2021,137.69,1885.78
Jaffna,Maha,Watermelon,2021,165.0,3037.61
Jaffna,Maha,Watermelon,2021,121.13,3110.38
Jaffna,Maha,Watermelon,2021,136.9,2971.5
Jaffna,Maha,Watermelon,2021,140.04,2834.59
Jaffna,Maha,Yam,2021,116.57,1956.82
Jaffna,Maha,Yam,2021,107.78,1487.78
Jaffna,Yala,Banana,2021,184.69,5892.82
Jaffna,Yala,Beans,2021,69.69,873.63
Jaffna,Yala,Beans,2021,96.49,1027.78
Jaffna,Yala,Bitter Gourd,2021,74.17,735.2
Jaffna,Yala,Black Gram,2021,67.06,402.33
Jaffna,Yala,Cabbage,2021,82.5,1308.69
Jaffna,Yala,Cabbage,2021,142.36,2306.58
Jaffna,Yala,Carrot,2021,126.97,2406.2
Jaffna,Yala,Carrot,2021,124.45,1709.14
Jaffna,Yala,Cassava,2021,129.61,2849.88
Jaffna,Yala,Cassava,2021,161.13,3640.32
Jaffna,Yala,Cinnamon,2021,38.67,166.11
Jaffna,Yala,Cinnamon,2021,40.98,175.9
Jaffna,Yala,Cinnamon,2021,41.95,174.41
Jaffna,Yala,Cucumber,2021,120.52,1669.17
Jaffna,Yala,Green Gram,2021,83.36,586.65
Jaffna,Yala,Groundnut,2021,97.78,833.61
Jaffna,Yala,Leeks,2021,87.36,1001.23
