District,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Crop_standardized,Yield,Season_Maha,Season_Yala,SpatialCheck_Supported envelope,SpatialCheck_Unverified,AEZ_Dry Zone,AEZ_Intermediate Zone,AEZ_Unknown,AEZ_Up Country Intermediate Zone,AEZ_Up Country Wet Zone,AEZ_Wet Zone,District_encoded,Crop_encoded
Kegalle,Watermelon,2020,106.09,2148.14,Wet/Intermediate,Watermelon,20.248279762465828,True,False,False,True,False,False,False,False,False,True,11,40
Kegalle,Watermelon,2020,121.52,2593.95,Wet/Intermediate,Watermelon,21.345868992758394,True,False,False,True,False,False,False,False,False,True,11,40
Kegalle,Watermelon,2020,107.32,2518.57,Wet/Intermediate,Watermelon,23.467853149459565,True,False,False,True,False,False,False,False,False,True,11,40
Kegalle,Watermelon,2020,117.12,2289.09,Wet/Intermediate,Watermelon,19.54482581967213,True,False,False,True,False,False,False,False,False,True,11,40
Kegalle,Ash Plantain,2020,198.73,5943.21,Wet/Intermediate,Ash Plantain,29.905952800281792,False,True,False,True,False,False,False,False,False,True,11,0
Kegalle,Banana,2020,169.81,5495.3,Wet/Intermediate,Banana,32.36146281137742,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Banana,2020,233.68,7410.01,Wet/Intermediate,Banana,31.710073604929818,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Banana,2020,182.38,7144.22,Wet/Intermediate,Banana,39.17216800087729,False,True,False,True,False,False,False,False,False,True,11,1
Kegalle,Beans,2020,64.66,649.52,Wet/Intermediate,Beans,10.045159294772658,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2020,79.32,861.43,Wet/Intermediate,Beans,10.860186585980838,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Beans,2020,56.2,550.29,Wet/Intermediate,Beans,9.791637010676155,False,True,True,False,False,False,False,False,False,True,11,2
Kegalle,Bitter Gourd,2020,71.19,611.71,Wet/Intermediate,Bitter Gourd,8.592639415648266,False,True,False,True,False,False,False,False,False,True,11,4
Kegalle,Black Gram,2020,60.69,351.33,Wet/Intermediate,Black Gram,5.788927335640138,False,True,False,True,False,False,False,False,False,True,11,5
Kegalle,Cabbage,2020,115.31,1801.09,Wet/Intermediate,Cabbage,15.619547307258692,False,True,True,False,False,False,False,False,False,True,11,7
Kegalle,Carrot,2020,102.5,1647.6,Wet/Intermediate,Carrot,16.074146341463415,False,True,True,False,False,False,False,False,False,True,11,8
Kegalle,Cassava,2020,141.54,3985.3,Wet/Intermediate,Manioc,28.15670481842589,False,True,True,False,False,False,False,False,False,True,11,23
Kegalle,Chilli,2020,76.43,564.7,Wet/Intermediate,Chillies (Green),7.388460028784508,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2020,52.47,432.4,Wet/Intermediate,Chillies (Green),8.240899561654278,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2020,73.7,498.46,Wet/Intermediate,Chillies (Green),6.763364993215739,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2020,74.46,568.37,Wet/Intermediate,Chillies (Green),7.633225893096966,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Chilli,2020,58.71,582.11,Wet/Intermediate,Chillies (Green),9.915005961505706,False,True,True,False,False,False,False,False,False,True,11,10
Kegalle,Cinnamon,2020,33.44,152.91,Wet/Intermediate,Cinnamon,4.572667464114833,False,True,True,False,False,False,False,False,False,True,11,11
Kegalle,Ginger,2020,84.76,948.37,Wet/Intermediate,Ginger,11.188886267107126,False,True,True,False,False,False,False,False,False,True,11,16
Kegalle,Green Gram,2020,39.43,245.01,Wet/Intermediate,Green Gram,6.213796601572406,False,True,True,False,False,False,False,False,False,True,11,17
Kegalle,Green Gram,2020,52.58,344.24,Wet/Intermediate,Green Gram,6.546976036515786,False,True,True,False,False,False,False,False,False,True,11,17
Kegalle,Maize,2020,122.25,1826.53,Wet/Intermediate,Maize,14.940940695296524,False,True,True,False,False,False,False,False,False,True,11,21
Kegalle,Papaya,2020,175.74,4605.25,Wet/Intermediate,Papaya,26.204904973255946,False,True,False,True,False,False,False,False,False,True,11,25
Kegalle,Papaya,2020,184.61,4509.98,Wet/Intermediate,Papaya,24.42977086831699,False,True,False,True,False,False,False,False,False,True,11,25
Kegalle,Pineapple,2020,130.89,2987.69,Wet/Intermediate,Pineapple,22.825960730384296,False,True,True,False,False,False,False,False,False,True,11,27
Kegalle,Potato,2020,144.94,2241.3,Wet/Intermediate,Potatoes,15.463640126949084,False,True,True,False,False,False,False,False,False,True,11,28
Kegalle,Pumpkin,2020,121.66,1822.37,Wet/Intermediate,Pumpkin,14.979204339963832,False,True,False,True,False,False,False,False,False,True,11,29
Kegalle,Pumpkin,2020,78.18,1151.32,Wet/Intermediate,Pumpkin,14.726528523919159,False,True,False,True,False,False,False,False,False,True,11,29
Kegalle,Ridge Gourd,2020,72.55,660.01,Wet/Intermediate,Ridge Gourd,9.097312198483804,False,True,False,True,False,False,False,False,False,True,11,32
Kegalle,Soybean,2020,55.88,496.57,Wet/Intermediate,Soybean,8.886363636363637,False,True,False,True,False,False,False,False,False,True,11,34
Kegalle,Soybean,2020,38.02,370.2,Wet/Intermediate,Soybean,9.736980536559704,False,True,False,True,False,False,False,False,False,True,11,34
Kegalle,Soybean,2020,57.75,580.32,Wet/Intermediate,Soybean,10.04883116883117,False,True,False,True,False,False,False,False,False,True,11,34
Kegalle,Sweet Potato,2020,86.21,1139.0,Wet/Intermediate,Sweet Potatoes,13.211924370722654,False,True,True,False,False,False,False,False,False,True,11,35
Kegalle,Turmeric,2020,90.18,1123.05,Wet/Intermediate,Turmeric,12.453426480372586,False,True,True,False,False,False,False,False,False,True,11,39
Kegalle,Turmeric,2020,63.56,666.66,Wet/Intermediate,Turmeric,10.48867212083071,False,True,True,False,False,False,False,False,False,True,11,39
Kegalle,Watermelon,2020,132.68,2384.95,Wet/Intermediate,Watermelon,17.975203497135965,False,True,False,True,False,False,False,False,False,True,11,40
Kegalle,Watermelon,2020,133.23,2298.16,Wet/Intermediate,Watermelon,17.24956841552203,False,True,False,True,False,False,False,False,False,True,11,40
Kegalle,Yam,2020,75.75,1107.36,Wet/Intermediate,Yam,14.618613861386137,False,True,False,True,False,False,False,False,False,True,11,41
Kilinochchi,Ash Plantain,2020,157.99,4449.91,Dry,Ash Plantain,28.165769985442115,True,False,False,True,True,False,False,False,False,False,12,0
Kilinochchi,Banana,2020,139.16,4018.66,Dry,Banana,28.877982178787008,True,False,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Banana,2020,193.24,7670.47,Dry,Banana,39.69400745187332,True,False,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Banana,2020,117.81,3521.97,Dry,Banana,29.895339954163482,True,False,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Bitter Gourd,2020,43.81,489.44,Dry,Bitter Gourd,11.17187856653732,True,False,False,True,True,False,False,False,False,False,12,4
Kilinochchi,Brinjal,2020,83.14,963.01,Dry,Brinjal,11.582992542699062,True,False,False,True,True,False,False,False,False,False,12,6
Kilinochchi,Carrot,2020,71.56,1071.57,Dry,Carrot,14.974427054220234,True,False,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Carrot,2020,60.96,783.27,Dry,Carrot,12.848917322834644,True,False,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Chilli,2020,34.86,282.7,Dry,Chillies (Green),8.109581181870338,True,False,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Chilli,2020,46.86,328.13,Dry,Chillies (Green),7.002347417840376,True,False,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Chilli,2020,61.24,403.87,Dry,Chillies (Green),6.594872632266492,True,False,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Cucumber,2020,62.84,901.13,Dry,Cucumber,14.340070019096116,True,False,False,True,True,False,False,False,False,False,12,14
Kilinochchi,Cucumber,2020,75.34,1324.38,Dry,Cucumber,17.578709848685957,True,False,False,True,True,False,False,False,False,False,12,14
Kilinochchi,Green Gram,2020,57.38,444.32,Dry,Green Gram,7.743464621819449,True,False,True,False,True,False,False,False,False,False,12,17
Kilinochchi,Groundnut,2020,56.44,522.27,Dry,Ground Nuts,9.253543586109142,True,False,True,False,True,False,False,False,False,False,12,18
Kilinochchi,Long Bean,2020,57.58,695.0,Dry,Long Bean,12.070163251128864,True,False,False,True,True,False,False,False,False,False,12,20
Kilinochchi,Potato,2020,84.11,1506.32,Dry,Potatoes,17.908928783735583,True,False,True,False,True,False,False,False,False,False,12,28
Kilinochchi,Snake Gourd,2020,65.95,660.66,Dry,Snake Gourd,10.017589082638361,True,False,False,True,True,False,False,False,False,False,12,33
Kilinochchi,Sweet Potato,2020,71.89,1068.43,Dry,Sweet Potatoes,14.862011406315204,True,False,True,False,True,False,False,False,False,False,12,35
Kilinochchi,Watermelon,2020,133.94,2626.97,Dry,Watermelon,19.613035687621323,True,False,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Watermelon,2020,115.28,2005.83,Dry,Watermelon,17.399635669673838,True,False,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Watermelon,2020,112.64,1826.75,Dry,Watermelon,16.217595880681817,True,False,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Watermelon,2020,132.62,2730.37,Dry,Watermelon,20.587920374000902,True,False,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Watermelon,2020,110.35,2077.99,Dry,Watermelon,18.830901676483915,True,False,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Watermelon,2020,116.05,2099.95,Dry,Watermelon,18.0952175786299,True,False,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Banana,2020,113.95,3787.26,Dry,Banana,33.23615620886354,False,True,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Banana,2020,221.02,7344.09,Dry,Banana,33.22816939643471,False,True,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Banana,2020,72.11,2249.27,Dry,Banana,31.19220635140757,False,True,False,True,True,False,False,False,False,False,12,1
Kilinochchi,Black Gram,2020,22.61,153.85,Dry,Black Gram,6.804511278195489,False,True,False,True,True,False,False,False,False,False,12,5
Kilinochchi,Carrot,2020,58.53,891.55,Dry,Carrot,15.232359473774132,False,True,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Carrot,2020,70.0,1099.65,Dry,Carrot,15.709285714285716,False,True,True,False,True,False,False,False,False,False,12,8
Kilinochchi,Chilli,2020,56.95,496.3,Dry,Chillies (Green),8.714661984196663,False,True,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Chilli,2020,32.84,284.43,Dry,Chillies (Green),8.661084043848964,False,True,True,False,True,False,False,False,False,False,12,10
Kilinochchi,Cucumber,2020,96.05,1457.82,Dry,Cucumber,15.177719937532535,False,True,False,True,True,False,False,False,False,False,12,14
Kilinochchi,Ginger,2020,42.56,513.91,Dry,Ginger,12.074953007518795,False,True,True,False,True,False,False,False,False,False,12,16
Kilinochchi,Groundnut,2020,45.99,467.45,Dry,Ground Nuts,10.164166123070231,False,True,True,False,True,False,False,False,False,False,12,18
Kilinochchi,Long Bean,2020,51.32,550.91,Dry,Long Bean,10.734801247077161,False,True,False,True,True,False,False,False,False,False,12,20
Kilinochchi,Potato,2020,67.77,1164.81,Dry,Potatoes,17.187693669765384,False,True,True,False,True,False,False,False,False,False,12,28
Kilinochchi,Pumpkin,2020,65.9,937.06,Dry,Pumpkin,14.219423368740514,False,True,False,True,True,False,False,False,False,False,12,29
Kilinochchi,Red Onion,2020,78.33,647.66,Dry,Red Onion,8.268351844759351,False,True,True,False,True,False,False,False,False,False,12,30
Kilinochchi,Watermelon,2020,111.35,2211.31,Dry,Watermelon,19.859092950157162,False,True,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Watermelon,2020,103.13,1880.9,Dry,Watermelon,18.23814602928343,False,True,False,True,True,False,False,False,False,False,12,40
Kilinochchi,Yam,2020,90.26,1143.72,Dry,Yam,12.671393751384887,False,True,False,True,True,False,False,False,False,False,12,41
Kurunegala,Ash Plantain,2020,222.86,6840.15,Intermediate/Dry,Ash Plantain,30.69258727452212,True,False,False,True,False,True,False,False,False,False,13,0
Kurunegala,Banana,2020,326.14,12268.34,Intermediate/Dry,Banana,37.61679033543877,True,False,False,True,False,True,False,False,False,False,13,1
Kurunegala,Big Onion,2020,121.66,1443.74,Intermediate/Dry,Big Onion,11.867006411310209,True,False,True,False,False,True,False,False,False,False,13,3
Kurunegala,Big Onion,2020,67.07,870.84,Intermediate/Dry,Big Onion,12.984046518562698,True,False,True,False,False,True,False,False,False,False,13,3
Kurunegala,Black Gram,2020,38.5,232.01,Intermediate/Dry,Black Gram,6.026233766233766,True,False,False,True,False,True,False,False,False,False,13,5
Kurunegala,Carrot,2020,102.54,1476.06,Intermediate/Dry,Carrot,14.394967817437097,True,False,True,False,False,True,False,False,False,False,13,8
Kurunegala,Chilli,2020,69.34,560.65,Intermediate/Dry,Chillies (Green),8.085520623017016,True,False,True,False,False,True,False,False,False,False,13,10
Kurunegala,Chilli,2020,47.0,379.1,Intermediate/Dry,Chillies (Green),8.065957446808511,True,False,True,False,False,True,False,False,False,False,13,10
Kurunegala,Coconut,2020,344.61,10991.7,Intermediate/Dry,Coconut,31.89605641159572,True,False,False,True,False,True,False,False,False,False,13,12
Kurunegala,Cowpea,2020,49.72,442.27,Intermediate/Dry,Cowpea,8.89521319388576,True,False,True,False,False,True,False,False,False,False,13,13
Kurunegala,Cowpea,2020,91.72,665.8,Intermediate/Dry,Cowpea,7.259049280418665,True,False,True,False,False,True,False,False,False,False,13,13
Kurunegala,Cucumber,2020,138.52,2268.06,Intermediate/Dry,Cucumber,16.37352006930407,True,False,False,True,False,True,False,False,False,False,13,14
Kurunegala,Cucumber,2020,113.77,1820.86,Intermediate/Dry,Cucumber,16.004746418212182,True,False,False,True,False,True,False,False,False,False,13,14
Kurunegala,Green Gram,2020,59.13,426.28,Intermediate/Dry,Green Gram,7.209200067647555,True,False,True,False,False,True,False,False,False,False,13,17
Kurunegala,Mango,2020,131.27,3161.37,Intermediate/Dry,Mango,24.082958787232418,True,False,False,True,False,True,False,False,False,False,13,22
Kurunegala,Soybean,2020,85.94,818.9,Intermediate/Dry,Soybean,9.528740982080521,True,False,False,True,False,True,False,False,False,False,13,34
Kurunegala,Tomato,2020,77.36,1253.06,Intermediate/Dry,Tomato,16.197776628748706,True,False,False,True,False,True,False,False,False,False,13,38
Kurunegala,Watermelon,2020,109.14,1971.48,Intermediate/Dry,Watermelon,18.06377130291369,True,False,False,True,False,True,False,False,False,False,13,40
Kurunegala,Watermelon,2020,121.17,2242.02,Intermediate/Dry,Watermelon,18.503094825451843,True,False,False,True,False,True,False,False,False,False,13,40
Kurunegala,Watermelon,2020,152.97,3929.96,Intermediate/Dry,Watermelon,25.691050532784207,True,False,False,True,False,True,False,False,False,False,13,40
Kurunegala,Banana,2020,177.56,6209.27,Intermediate/Dry,Banana,34.969981977922956,False,True,False,True,False,True,False,False,False,False,13,1
Kurunegala,Banana,2020,253.4,8009.71,Intermediate/Dry,Banana,31.60895816890292,False,True,False,True,False,True,False,False,False,False,13,1
Kurunegala,Bitter Gourd,2020,96.78,1030.21,Intermediate/Dry,Bitter Gourd,10.644864641454847,False,True,False,True,False,True,False,False,False,False,13,4
Kurunegala,Carrot,2020,104.86,1225.96,Intermediate/Dry,Carrot,11.691398054548923,False,True,True,False,False,True,False,False,False,False,13,8
Kurunegala,Carrot,2020,115.12,2140.23,Intermediate/Dry,Carrot,18.591296038915914,False,True,True,False,False,True,False,False,False,False,13,8
Kurunegala,Carrot,2020,94.83,1480.25,Intermediate/Dry,Carrot,15.609511757882528,False,True,True,False,False,True,False,False,False,False,13,8
Kurunegala,Chilli,2020,60.98,497.01,Intermediate/Dry,Chillies (Green),8.150377172843555,False,True,True,False,False,True,False,False,False,False,13,10
Kurunegala,Chilli,2020,49.63,446.39,Intermediate/Dry,Chillies (Green),8.994358251057827,False,True,True,False,False,True,False,False,False,False,13,10
Kurunegala,Chilli,2020,75.21,576.01,Intermediate/Dry,Chillies (Green),7.6586890041217925,False,True,True,False,False,True,False,False,False,False,13,10
Kurunegala,Cowpea,2020,49.53,458.28,Intermediate/Dry,Cowpea,9.252574197456086,False,True,True,False,False,True,False,False,False,False,13,13
Kurunegala,Ginger,2020,77.81,776.25,Intermediate/Dry,Ginger,9.976224135715203,False,True,True,False,False,True,False,False,False,False,13,16
Kurunegala,Green Gram,2020,79.45,438.24,Intermediate/Dry,Green Gram,5.515921963499056,False,True,True,False,False,True,False,False,False,False,13,17
Kurunegala,Maize,2020,107.12,1694.9,Intermediate/Dry,Maize,15.82244212098581,False,True,True,False,False,True,False,False,False,False,13,21
Kurunegala,Okra,2020,54.24,457.16,Intermediate/Dry,Okra,8.428466076696166,False,True,False,True,False,True,False,False,False,False,13,24
Kurunegala,Papaya,2020,180.98,4614.45,Intermediate/Dry,Papaya,25.49701624488894,False,True,False,True,False,True,False,False,False,False,13,25
Kurunegala,Papaya,2020,189.38,4262.31,Intermediate/Dry,Papaya,22.506653289682124,False,True,False,True,False,True,False,False,False,False,13,25
Kurunegala,Papaya,2020,204.74,5325.21,Intermediate/Dry,Papaya,26.009621959558462,False,True,False,True,False,True,False,False,False,False,13,25
