District,Season,Crop,Year,Cultivated Area,Production,Agro_Ecological_Zone,Spatial_Check,AEZ_standardized,Crop_standardized,Yield
Nuwara Eliya,Yala,Snake Gourd,2019,47.66,417.88,Up-country Wet,Unverified,Up Country Wet Zone,Snake Gourd,8.767939571968109
Nuwara Eliya,Yala,Tea,2019,168.92,3267.53,Up-country Wet,Supported envelope,Up Country Wet Zone,Tea,19.34365380061568
Nuwara Eliya,Yala,Tea,2019,302.11,8232.0,Up-country Wet,Supported envelope,Up Country Wet Zone,Tea,27.248353248816656
Nuwara Eliya,Yala,Tomato,2019,108.48,1319.77,Up-country Wet,Unverified,Up Country Wet Zone,Tomato,12.166021386430678
Nuwara Eliya,Yala,Turmeric,2019,58.56,656.53,Up-country Wet,Supported envelope,Up Country Wet Zone,Turmeric,11.211236338797812
Nuwara Eliya,Yala,Watermelon,2019,122.98,2117.47,Up-country Wet,Unverified,Up Country Wet Zone,Watermelon,17.21800292730525
Nuwara Eliya,Yala,Watermelon,2019,89.41,1993.51,Up-country Wet,Unverified,Up Country Wet Zone,Watermelon,22.296275584386535
Polonnaruwa,Maha,Banana,2019,187.07,6340.19,Dry,Unverified,Dry Zone,Banana,33.8920724862351
Polonnaruwa,Maha,Banana,2019,219.64,6844.89,Dry,Unverified,Dry Zone,Banana,31.164132216354037
Polonnaruwa,Maha,Big Onion,2019,106.89,1175.69,Dry,Supported envelope,Dry Zone,Big Onion,10.99906445878941
Polonnaruwa,Maha,Bitter Gourd,2019,86.75,1093.7,Dry,Unverified,Dry Zone,Bitter Gourd,12.60749279538905
Polonnaruwa,Maha,Brinjal,2019,88.66,1049.19,Dry,Unverified,Dry Zone,Brinjal,11.8338596886984
Polonnaruwa,Maha,Brinjal,2019,96.68,1262.53,Dry,Unverified,Dry Zone,Brinjal,13.058853951179147
Polonnaruwa,Maha,Carrot,2019,77.04,1112.17,Dry,Supported envelope,Dry Zone,Carrot,14.436266874350986
Polonnaruwa,Maha,Carrot,2019,84.51,1400.0,Dry,Supported envelope,Dry Zone,Carrot,16.56608685362679
Polonnaruwa,Maha,Carrot,2019,74.22,1133.06,Dry,Supported envelope,Dry Zone,Carrot,15.266235516033413
Polonnaruwa,Maha,Cassava,2019,197.16,4511.85,Dry,Supported envelope,Dry Zone,Manioc,22.884205721241635
Polonnaruwa,Maha,Coconut,2019,160.12,5432.96,Dry,Unverified,Dry Zone,Coconut,33.930552085935545
Polonnaruwa,Maha,Groundnut,2019,88.4,962.34,Dry,Supported envelope,Dry Zone,Ground Nuts,10.886199095022624
Polonnaruwa,Maha,Mango,2019,153.16,3614.51,Dry,Unverified,Dry Zone,Mango,23.599569078088276
Polonnaruwa,Maha,Papaya,2019,356.24,10081.3,Dry,Unverified,Dry Zone,Papaya,28.29918032786885
Polonnaruwa,Maha,Potato,2019,101.64,1956.66,Dry,Supported envelope,Dry Zone,Potatoes,19.250885478158207
Polonnaruwa,Maha,Pumpkin,2019,136.43,1802.76,Dry,Unverified,Dry Zone,Pumpkin,13.213809279483984
Polonnaruwa,Maha,Rice,2019,183.09,4027.9,Dry,Unverified,Dry Zone,Rice,21.99956305642034
Polonnaruwa,Maha,Sesame,2019,49.08,280.94,Dry,Unverified,Dry Zone,Gingelly,5.7241238793806035
Polonnaruwa,Maha,Sesame,2019,58.24,331.01,Dry,Unverified,Dry Zone,Gingelly,5.683550824175824
Polonnaruwa,Maha,Sweet Potato,2019,139.17,1619.37,Dry,Supported envelope,Dry Zone,Sweet Potatoes,11.635912912265574
Polonnaruwa,Maha,Tomato,2019,83.22,936.41,Dry,Unverified,Dry Zone,Tomato,11.252223023311704
Polonnaruwa,Maha,Turmeric,2019,50.13,502.71,Dry,Supported envelope,Dry Zone,Turmeric,10.02812687013764
Polonnaruwa,Maha,Watermelon,2019,129.13,2894.88,Dry,Unverified,Dry Zone,Watermelon,22.418338108882523
Polonnaruwa,Maha,Yam,2019,108.13,1864.44,Dry,Unverified,Dry Zone,Yam,17.24257837787848
Polonnaruwa,Yala,Banana,2019,169.59,4842.48,Dry,Unverified,Dry Zone,Banana,28.554042101539004
Polonnaruwa,Yala,Banana,2019,229.92,8841.27,Dry,Unverified,Dry Zone,Banana,38.453679540709814
Polonnaruwa,Yala,Brinjal,2019,81.61,1285.99,Dry,Unverified,Dry Zone,Brinjal,15.757750275701508
Polonnaruwa,Yala,Carrot,2019,68.22,863.11,Dry,Supported envelope,Dry Zone,Carrot,12.651861624157139
Polonnaruwa,Yala,Carrot,2019,119.48,1845.34,Dry,Supported envelope,Dry Zone,Carrot,15.44476062939404
Polonnaruwa,Yala,Chilli,2019,43.57,261.91,Dry,Supported envelope,Dry Zone,Chillies (Green),6.01124627036952
Polonnaruwa,Yala,Chilli,2019,53.27,358.1,Dry,Supported envelope,Dry Zone,Chillies (Green),6.722357799887367
Polonnaruwa,Yala,Chilli,2019,73.71,596.13,Dry,Supported envelope,Dry Zone,Chillies (Green),8.087505087505088
Polonnaruwa,Yala,Cowpea,2019,68.25,573.01,Dry,Supported envelope,Dry Zone,Cowpea,8.395750915750916
Polonnaruwa,Yala,Ginger,2019,86.22,1137.02,Dry,Supported envelope,Dry Zone,Ginger,13.187427511018326
Polonnaruwa,Yala,Green Gram,2019,53.23,407.95,Dry,Supported envelope,Dry Zone,Green Gram,7.663911328198385
Polonnaruwa,Yala,Mango,2019,321.21,6609.77,Dry,Unverified,Dry Zone,Mango,20.57772173967187
Polonnaruwa,Yala,Potato,2019,101.75,1580.05,Dry,Supported envelope,Dry Zone,Potatoes,15.528746928746928
Polonnaruwa,Yala,Potato,2019,162.66,3406.66,Dry,Supported envelope,Dry Zone,Potatoes,20.94344030493053
Polonnaruwa,Yala,Rice,2019,187.38,3029.09,Dry,Unverified,Dry Zone,Rice,16.165492581919096
Polonnaruwa,Yala,Rice,2019,269.27,5434.63,Dry,Unverified,Dry Zone,Rice,20.18282764511457
Polonnaruwa,Yala,Ridge Gourd,2019,58.51,636.08,Dry,Unverified,Dry Zone,Ridge Gourd,10.871304050589643
Polonnaruwa,Yala,Sesame,2019,52.41,258.19,Dry,Unverified,Dry Zone,Gingelly,4.926349933218852
Polonnaruwa,Yala,Taro,2019,109.65,1497.2,Dry,Unverified,Dry Zone,Taro,13.654354765161878
Polonnaruwa,Yala,Turmeric,2019,74.7,797.68,Dry,Supported envelope,Dry Zone,Turmeric,10.678447121820614
Polonnaruwa,Yala,Turmeric,2019,140.33,1729.46,Dry,Supported envelope,Dry Zone,Turmeric,12.324235730064846
Polonnaruwa,Yala,Watermelon,2019,177.66,3775.67,Dry,Unverified,Dry Zone,Watermelon,21.25222334796803
Polonnaruwa,Yala,Watermelon,2019,159.08,2928.06,Dry,Unverified,Dry Zone,Watermelon,18.40621071159165
Polonnaruwa,Yala,Watermelon,2019,145.82,2945.35,Dry,Unverified,Dry Zone,Watermelon,20.198532437251405
Polonnaruwa,Yala,Watermelon,2019,146.11,2563.3,Dry,Unverified,Dry Zone,Watermelon,17.543631510505783
Puttalam,Maha,Banana,2019,144.5,4780.49,Dry/Intermediate,Unverified,Dry Zone,Banana,33.08297577854671
Puttalam,Maha,Banana,2019,170.58,4424.63,Dry/Intermediate,Unverified,Dry Zone,Banana,25.938738421854847
Puttalam,Maha,Banana,2019,192.98,7217.29,Dry/Intermediate,Unverified,Dry Zone,Banana,37.399160534770445
Puttalam,Maha,Banana,2019,269.31,9899.77,Dry/Intermediate,Unverified,Dry Zone,Banana,36.75975641454087
Puttalam,Maha,Big Onion,2019,72.59,679.91,Dry/Intermediate,Supported envelope,Dry Zone,Big Onion,9.366441658630665
Puttalam,Maha,Bitter Gourd,2019,32.17,333.65,Dry/Intermediate,Unverified,Dry Zone,Bitter Gourd,10.371464096984766
Puttalam,Maha,Black Gram,2019,51.03,288.99,Dry/Intermediate,Unverified,Dry Zone,Black Gram,5.663139329805997
Puttalam,Maha,Black Gram,2019,48.94,335.04,Dry/Intermediate,Unverified,Dry Zone,Black Gram,6.845933796485493
Puttalam,Maha,Brinjal,2019,70.26,822.76,Dry/Intermediate,Unverified,Dry Zone,Brinjal,11.710219185881012
Puttalam,Maha,Brinjal,2019,82.73,915.67,Dry/Intermediate,Unverified,Dry Zone,Brinjal,11.068173576695273
Puttalam,Maha,Brinjal,2019,103.4,1418.37,Dry/Intermediate,Unverified,Dry Zone,Brinjal,13.717311411992261
Puttalam,Maha,Carrot,2019,79.87,1243.59,Dry/Intermediate,Supported envelope,Dry Zone,Carrot,15.570176536872415
Puttalam,Maha,Chilli,2019,77.54,542.48,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),6.996131029146246
Puttalam,Maha,Chilli,2019,59.17,359.65,Dry/Intermediate,Supported envelope,Dry Zone,Chillies (Green),6.078249112726043
Puttalam,Maha,Green Gram,2019,43.87,275.47,Dry/Intermediate,Supported envelope,Dry Zone,Green Gram,6.279234100752223
Puttalam,Maha,Long Bean,2019,71.96,547.3,Dry/Intermediate,Unverified,Dry Zone,Long Bean,7.605614230127848
Puttalam,Maha,Maize,2019,140.95,2527.11,Dry/Intermediate,Supported envelope,Dry Zone,Maize,17.92912380276694
Puttalam,Maha,Mango,2019,182.79,4570.89,Dry/Intermediate,Unverified,Dry Zone,Mango,25.00623666502544
Puttalam,Maha,Okra,2019,73.22,555.26,Dry/Intermediate,Unverified,Dry Zone,Okra,7.583447145588637
Puttalam,Maha,Red Onion,2019,57.47,489.22,Dry/Intermediate,Supported envelope,Dry Zone,Red Onion,8.512615277536106
Puttalam,Maha,Red Onion,2019,65.81,630.85,Dry/Intermediate,Supported envelope,Dry Zone,Red Onion,9.585929190092692
Puttalam,Maha,Rice,2019,112.66,2036.77,Dry/Intermediate,Unverified,Dry Zone,Rice,18.07890999467424
Puttalam,Maha,Ridge Gourd,2019,82.58,772.06,Dry/Intermediate,Unverified,Dry Zone,Ridge Gourd,9.34923710341487
Puttalam,Maha,Sesame,2019,51.91,338.83,Dry/Intermediate,Unverified,Dry Zone,Gingelly,6.52725871701021
Puttalam,Maha,Snake Gourd,2019,70.26,730.23,Dry/Intermediate,Unverified,Dry Zone,Snake Gourd,10.3932536293766
Puttalam,Maha,Turmeric,2019,101.65,1026.41,Dry/Intermediate,Supported envelope,Dry Zone,Turmeric,10.09749139203148
Puttalam,Maha,Turmeric,2019,95.76,856.31,Dry/Intermediate,Supported envelope,Dry Zone,Turmeric,8.942251461988302
Puttalam,Maha,Watermelon,2019,226.5,4564.64,Dry/Intermediate,Unverified,Dry Zone,Watermelon,20.152935982339958
Puttalam,Maha,Watermelon,2019,127.57,2119.15,Dry/Intermediate,Unverified,Dry Zone,Watermelon,16.611664184369367
Puttalam,Maha,Yam,2019,98.77,1213.22,Dry/Intermediate,Unverified,Dry Zone,Yam,12.283284398096589
Puttalam,Yala,Ash Plantain,2019,193.37,6863.66,Dry/Intermediate,Unverified,Dry Zone,Ash Plantain,35.49495785282102
Puttalam,Yala,Brinjal,2019,74.29,810.8,Dry/Intermediate,Unverified,Dry Zone,Brinjal,10.913985731592406
Puttalam,Yala,Coconut,2019,225.83,7325.07,Dry/Intermediate,Unverified,Dry Zone,Coconut,32.43621308063587
Puttalam,Yala,Coconut,2019,155.76,5122.63,Dry/Intermediate,Unverified,Dry Zone,Coconut,32.88796866974833
Puttalam,Yala,Cucumber,2019,125.13,2086.25,Dry/Intermediate,Unverified,Dry Zone,Cucumber,16.672660433149524
Puttalam,Yala,Cucumber,2019,126.74,1903.92,Dry/Intermediate,Unverified,Dry Zone,Cucumber,15.02225027615591
Puttalam,Yala,Ginger,2019,74.92,895.28,Dry/Intermediate,Supported envelope,Dry Zone,Ginger,11.94981313400961
Puttalam,Yala,Okra,2019,82.99,677.11,Dry/Intermediate,Unverified,Dry Zone,Okra,8.158934811423064
Puttalam,Yala,Potato,2019,90.51,1759.65,Dry/Intermediate,Supported envelope,Dry Zone,Potatoes,19.441498176997015
Puttalam,Yala,Pumpkin,2019,91.86,1409.1,Dry/Intermediate,Unverified,Dry Zone,Pumpkin,15.339647289353364
Puttalam,Yala,Pumpkin,2019,139.31,2138.57,Dry/Intermediate,Unverified,Dry Zone,Pumpkin,15.351159285047736
Puttalam,Yala,Red Onion,2019,78.38,759.44,Dry/Intermediate,Supported envelope,Dry Zone,Red Onion,9.68920643021179
Puttalam,Yala,Ridge Gourd,2019,101.2,1041.12,Dry/Intermediate,Unverified,Dry Zone,Ridge Gourd,10.28774703557312
Puttalam,Yala,Snake Gourd,2019,69.29,672.98,Dry/Intermediate,Unverified,Dry Zone,Snake Gourd,9.71251262808486
Puttalam,Yala,Snake Gourd,2019,74.95,888.99,Dry/Intermediate,Unverified,Dry Zone,Snake Gourd,11.861107404936623
Puttalam,Yala,Snake Gourd,2019,59.59,549.04,Dry/Intermediate,Unverified,Dry Zone,Snake Gourd,9.213626447390501
Puttalam,Yala,Watermelon,2019,164.16,2970.01,Dry/Intermediate,Unverified,Dry Zone,Watermelon,18.092166179337234
Puttalam,Yala,Watermelon,2019,170.39,4288.49,Dry/Intermediate,Unverified,Dry Zone,Watermelon,25.168671870414933
Ratnapura,Maha,Banana,2019,198.54,6142.28,Wet/Intermediate,Unverified,Wet Zone,Banana,30.93724186561902
Ratnapura,Maha,Banana,2019,312.96,10673.32,Wet/Intermediate,Unverified,Wet Zone,Banana,34.10442229038855
Ratnapura,Maha,Banana,2019,162.02,4426.81,Wet/Intermediate,Unverified,Wet Zone,Banana,27.32261449203802
Ratnapura,Maha,Banana,2019,171.34,5043.29,Wet/Intermediate,Unverified,Wet Zone,Banana,29.434399439710518
Ratnapura,Maha,Beans,2019,68.89,756.64,Wet/Intermediate,Supported envelope,Wet Zone,Beans,10.983306720859341
Ratnapura,Maha,Big Onion,2019,60.19,804.33,Wet/Intermediate,Supported envelope,Wet Zone,Big Onion,13.363183253032066
Ratnapura,Maha,Big Onion,2019,85.54,858.92,Wet/Intermediate,Supported envelope,Wet Zone,Big Onion,10.041150339022678
Ratnapura,Maha,Bitter Gourd,2019,84.26,779.21,Wet/Intermediate,Unverified,Wet Zone,Bitter Gourd,9.247685734630904
Ratnapura,Maha,Brinjal,2019,110.13,1531.83,Wet/Intermediate,Unverified,Wet Zone,Brinjal,13.909289022064833
Ratnapura,Maha,Carrot,2019,107.55,1480.03,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,13.761320316132032
Ratnapura,Maha,Carrot,2019,106.87,1809.98,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,16.936277720595115
Ratnapura,Maha,Carrot,2019,61.62,1054.43,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,17.11181434599156
Ratnapura,Maha,Carrot,2019,128.63,2117.86,Wet/Intermediate,Supported envelope,Wet Zone,Carrot,16.464743838917826
Ratnapura,Maha,Cauliflower,2019,92.98,1243.73,Wet/Intermediate,Supported envelope,Wet Zone,Cauliflower,13.376317487631749
Ratnapura,Maha,Chilli,2019,70.41,536.89,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),7.625195284760688
Ratnapura,Maha,Chilli,2019,75.27,613.48,Wet/Intermediate,Supported envelope,Wet Zone,Chillies (Green),8.150391922412648
Ratnapura,Maha,Cinnamon,2019,22.08,103.03,Wet/Intermediate,Supported envelope,Wet Zone,Cinnamon,4.666213768115942
Ratnapura,Maha,Coconut,2019,199.44,5742.45,Wet/Intermediate,Unverified,Wet Zone,Coconut,28.792870036101082
Ratnapura,Maha,Cucumber,2019,155.84,2358.26,Wet/Intermediate,Unverified,Wet Zone,Cucumber,15.132571868583163
Ratnapura,Maha,Groundnut,2019,98.9,1125.34,Wet/Intermediate,Supported envelope,Wet Zone,Ground Nuts,11.378564206268956
Ratnapura,Maha,Long Bean,2019,73.87,743.39,Wet/Intermediate,Unverified,Wet Zone,Long Bean,10.063489914715039
Ratnapura,Maha,Pepper,2019,45.89,216.99,Wet/Intermediate,Supported envelope,Wet Zone,Pepper,4.728481150577468
Ratnapura,Maha,Red Onion,2019,73.74,656.33,Wet/Intermediate,Supported envelope,Wet Zone,Red Onion,8.900596691076757
Ratnapura,Maha,Rice,2019,116.38,2321.55,Wet/Intermediate,Unverified,Wet Zone,Rice,19.948015122873347
Ratnapura,Maha,Rice,2019,93.81,1856.9,Wet/Intermediate,Unverified,Wet Zone,Rice,19.794265003730946
Ratnapura,Maha,Ridge Gourd,2019,68.98,668.63,Wet/Intermediate,Unverified,Wet Zone,Ridge Gourd,9.693099449115685
Ratnapura,Maha,Sesame,2019,34.18,179.36,Wet/Intermediate,Unverified,Wet Zone,Gingelly,5.247513165593915
Ratnapura,Maha,Sweet Potato,2019,90.71,1278.05,Wet/Intermediate,Supported envelope,Wet Zone,Sweet Potatoes,14.089405798699152
Ratnapura,Maha,Taro,2019,99.1,1203.45,Wet/Intermediate,Unverified,Wet Zone,Taro,12.143794147325934
Ratnapura,Maha,Watermelon,2019,150.84,3245.55,Wet/Intermediate,Unverified,Wet Zone,Watermelon,21.51650755767701
Ratnapura,Maha,Yam,2019,70.07,1099.82,Wet/Intermediate,Unverified,Wet Zone,Yam,15.69601826744684
Ratnapura,Yala,Ash Plantain,2019,129.4,3802.26,Wet/Intermediate,Unverified,Wet Zone,Ash Plantain,29.383771251931993
Ratnapura,Yala,Beans,2019,57.12,581.52,Wet/Intermediate,Supported envelope,Wet Zone,Beans,10.180672268907562
Ratnapura,Yala,Beans,2019,61.19,606.58,Wet/Intermediate,Supported envelope,Wet Zone,Beans,9.913057689164898
Ratnapura,Yala,Beans,2019,72.29,606.43,Wet/Intermediate,Supported envelope,Wet Zone,Beans,8.38885046341126
Ratnapura,Yala,Black Gram,2019,39.79,270.71,Wet/Intermediate,Unverified,Wet Zone,Black Gram,6.803468208092485
Ratnapura,Yala,Black Gram,2019,46.07,273.15,Wet/Intermediate,Unverified,Wet Zone,Black Gram,5.929021054916431
Ratnapura,Yala,Brinjal,2019,50.54,547.47,Wet/Intermediate,Unverified,Wet Zone,Brinjal,10.83240997229917
Ratnapura,Yala,Cabbage,2019,70.48,1223.19,Wet/Intermediate,Supported envelope,Wet Zone,Cabbage,17.355136208853576
Ratnapura,Yala,Cabbage,2019,85.81,1229.73,Wet/Intermediate,Supported envelope,Wet Zone,Cabbage,14.330847220603658
Ratnapura,Yala,Cassava,2019,107.55,2622.44,Wet/Intermediate,Supported envelope,Wet Zone,Manioc,24.383449558344957
Ratnapura,Yala,Ginger,2019,67.48,650.55,Wet/Intermediate,Supported envelope,Wet Zone,Ginger,9.640634262003555
Ratnapura,Yala,Green Gram,2019,47.85,331.17,Wet/Intermediate,Supported envelope,Wet Zone,Green Gram,6.921003134796238
Ratnapura,Yala,Groundnut,2019,64.3,589.52,Wet/Intermediate,Supported envelope,Wet Zone,Ground Nuts,9.168273716951788
Ratnapura,Yala,Long Bean,2019,59.35,608.21,Wet/Intermediate,Unverified,Wet Zone,Long Bean,10.247851727042965
Ratnapura,Yala,Red Onion,2019,47.84,543.47,Wet/Intermediate,Supported envelope,Wet Zone,Red Onion,11.360158862876254
Ratnapura,Yala,Sesame,2019,38.54,240.23,Wet/Intermediate,Unverified,Wet Zone,Gingelly,6.233264141152049
Ratnapura,Yala,Sweet Potato,2019,168.3,2373.67,Wet/Intermediate,Supported envelope,Wet Zone,Sweet Potatoes,14.103802733214497
Ratnapura,Yala,Taro,2019,66.6,915.23,Wet/Intermediate,Unverified,Wet Zone,Taro,13.742192192192194
Ratnapura,Yala,Tea,2019,146.9,3747.44,Wet/Intermediate,Supported envelope,Wet Zone,Tea,25.51014295439074
Ratnapura,Yala,Turmeric,2019,63.76,605.7,Wet/Intermediate,Supported envelope,Wet Zone,Turmeric,9.499686323713929
Ratnapura,Yala,Turmeric,2019,69.12,892.59,Wet/Intermediate,Supported envelope,Wet Zone,Turmeric,12.913628472222221
Ratnapura,Yala,Watermelon,2019,102.68,2297.64,Wet/Intermediate,Unverified,Wet Zone,Watermelon,22.37670432411375
Ratnapura,Yala,Watermelon,2019,99.06,1856.63,Wet/Intermediate,Unverified,Wet Zone,Watermelon,18.74247930547143
Ratnapura,Yala,Yam,2019,72.02,972.23,Wet/Intermediate,Unverified,Wet Zone,Yam,13.499444598722578
Trincomalee,Maha,Banana,2019,168.62,5322.66,Dry,Unverified,Dry Zone,Banana,31.56600640493417
Trincomalee,Maha,Banana,2019,233.81,7357.51,Dry,Unverified,Dry Zone,Banana,31.467901287370086
Trincomalee,Maha,Banana,2019,156.9,4880.44,Dry,Unverified,Dry Zone,Banana,31.10541746335245
Trincomalee,Maha,Big Onion,2019,56.95,502.23,Dry,Supported envelope,Dry Zone,Big Onion,8.818788410886743
Trincomalee,Maha,Big Onion,2019,60.97,576.15,Dry,Supported envelope,Dry Zone,Big Onion,9.449729375102509
Trincomalee,Maha,Bitter Gourd,2019,59.37,609.45,Dry,Unverified,Dry Zone,Bitter Gourd,10.265285497726126
Trincomalee,Maha,Black Gram,2019,50.79,405.21,Dry,Unverified,Dry Zone,Black Gram,7.978145304193738
Trincomalee,Maha,Black Gram,2019,41.68,269.93,Dry,Unverified,Dry Zone,Black Gram,6.4762476007677545
Trincomalee,Maha,Brinjal,2019,62.88,805.93,Dry,Unverified,Dry Zone,Brinjal,12.81695292620865
Trincomalee,Maha,Carrot,2019,59.94,802.48,Dry,Supported envelope,Dry Zone,Carrot,13.388054721388055
Trincomalee,Maha,Carrot,2019,68.89,1076.36,Dry,Supported envelope,Dry Zone,Carrot,15.624328639860646
Trincomalee,Maha,Carrot,2019,62.3,965.94,Dry,Supported envelope,Dry Zone,Carrot,15.504654895666134
Trincomalee,Maha,Carrot,2019,75.4,942.83,Dry,Supported envelope,Dry Zone,Carrot,12.504376657824933
Trincomalee,Maha,Carrot,2019,101.81,1474.8,Dry,Supported envelope,Dry Zone,Carrot,14.485806895196935
Trincomalee,Maha,Chilli,2019,75.25,489.93,Dry,Supported envelope,Dry Zone,Chillies (Green),6.510697674418605
Trincomalee,Maha,Chilli,2019,60.11,461.8,Dry,Supported envelope,Dry Zone,Chillies (Green),7.682581933122608
Trincomalee,Maha,Cowpea,2019,64.28,436.96,Dry,Supported envelope,Dry Zone,Cowpea,6.797759800871188
Trincomalee,Maha,Cucumber,2019,81.27,1289.03,Dry,Unverified,Dry Zone,Cucumber,15.861080349452443
Trincomalee,Maha,Ginger,2019,85.25,848.23,Dry,Supported envelope,Dry Zone,Ginger,9.94991202346041
Trincomalee,Maha,Ginger,2019,80.1,817.85,Dry,Supported envelope,Dry Zone,Ginger,10.2103620474407
Trincomalee,Maha,Long Bean,2019,62.88,641.92,Dry,Unverified,Dry Zone,Long Bean,10.208651399491092
Trincomalee,Maha,Long Bean,2019,47.34,367.05,Dry,Unverified,Dry Zone,Long Bean,7.753485424588086
Trincomalee,Maha,Mango,2019,116.27,2492.62,Dry,Unverified,Dry Zone,Mango,21.438204179926036
Trincomalee,Maha,Papaya,2019,208.01,5163.06,Dry,Unverified,Dry Zone,Papaya,24.821210518725064
Trincomalee,Maha,Potato,2019,138.8,2785.71,Dry,Supported envelope,Dry Zone,Potatoes,20.069956772334294
Trincomalee,Maha,Potato,2019,112.54,2031.04,Dry,Supported envelope,Dry Zone,Potatoes,18.047272081037853
Trincomalee,Maha,Potato,2019,138.99,3124.39,Dry,Supported envelope,Dry Zone,Potatoes,22.47924311101518
Trincomalee,Maha,Pumpkin,2019,105.9,1780.86,Dry,Unverified,Dry Zone,Pumpkin,16.816430594900847
Trincomalee,Maha,Ridge Gourd,2019,68.79,592.89,Dry,Unverified,Dry Zone,Ridge Gourd,8.61883994766681
Trincomalee,Maha,Sesame,2019,46.99,282.57,Dry,Unverified,Dry Zone,Gingelly,6.013407107895296
Trincomalee,Maha,Snake Gourd,2019,55.53,641.43,Dry,Unverified,Dry Zone,Snake Gourd,11.551053484602916
Trincomalee,Maha,Soybean,2019,93.97,829.61,Dry,Unverified,Dry Zone,Soybean,8.828455890177716
Trincomalee,Maha,Sweet Potato,2019,118.85,1543.04,Dry,Supported envelope,Dry Zone,Sweet Potatoes,12.98308792595709
Trincomalee,Maha,Sweet Potato,2019,96.34,1263.47,Dry,Supported envelope,Dry Zone,Sweet Potatoes,13.114697944778907
Trincomalee,Maha,Watermelon,2019,98.35,1574.68,Dry,Unverified,Dry Zone,Watermelon,16.01098118962888
Trincomalee,Maha,Watermelon,2019,112.91,2205.63,Dry,Unverified,Dry Zone,Watermelon,19.53440793552387
Trincomalee,Maha,Watermelon,2019,110.42,2170.29,Dry,Unverified,Dry Zone,Watermelon,19.65486324941134
