district,year,month,temperature_avg_c,temperature_max_c,temperature_min_c,rainfall_mm_total,humidity_percent,solar_radiation_mj_m2_day,wind_speed_m_s
Hambantota,2011,10,27.155807,29.41,25.19,268.51,82.909996,19.478388,4.7358065
Hambantota,2011,11,27.150333,28.92,25.55,319.3,82.69766,16.087334,4.3166666
Hambantota,2011,12,26.650967,28.88,24.21,193.23,82.44775,14.833549,4.729677
Hambantota,2012,1,25.948387,28.28,23.02,66.42,80.90226,19.643227,4.748387
Hambantota,2012,2,26.278276,28.55,23.92,218.46,83.294136,18.64276,5.217586
Hambantota,2012,3,27.450968,30.17,25.14,116.87,77.27935,22.47613,2.919032
Hambantota,2012,4,27.846998,29.82,26.23,400.58,82.262665,20.468332,4.2003336
Hambantota,2012,5,27.702581,29.93,26.14,67.79,83.310005,22.02097,7.36
Hambantota,2012,6,27.244,28.96,25.77,111.65,85.90867,19.878332,7.6206665
Hambantota,2012,7,27.413225,30.0,26.11,95.42,83.82903,21.453226,7.5696774
Hambantota,2012,8,27.33258,29.55,25.85,177.38,82.89806,20.748388,7.264516
Hambantota,2012,9,27.402,29.15,25.51,234.25,83.11767,20.774666,7.0946665
Hambantota,2012,10,27.026129,28.89,25.44,446.7,83.91355,19.102257,4.86
Hambantota,2012,11,26.851665,29.3,24.92,361.09,82.287994,16.787333,2.5493333
Hambantota,2012,12,26.325806,28.11,24.12,496.24,85.75194,14.890645,4.7664514
Hambantota,2013,1,26.091291,28.33,23.65,375.03,84.69193,16.56129,5.705161
Hambantota,2013,2,26.568928,28.97,24.49,296.4,82.70357,18.618214,4.6767855
Hambantota,2013,3,27.748064,29.77,25.06,226.48,81.5571,20.936453,3.8874195
Hambantota,2013,4,28.511,30.54,27.01,267.07,80.193,21.810667,3.383
Hambantota,2013,5,27.799032,30.01,26.59,317.13,86.98871,18.88129,7.2712903
Hambantota,2013,6,27.042667,28.55,25.76,261.87,86.80533,18.341667,8.058333
Hambantota,2013,7,26.68129,28.43,25.37,196.47,87.46194,19.620968,7.4964514
Hambantota,2013,8,26.606773,28.33,25.34,63.44,86.91258,21.708712,7.0774193
Hambantota,2013,9,26.965666,28.82,25.79,181.5,84.67067,20.351,7.5186667
Hambantota,2013,10,27.015162,28.84,25.23,222.96,85.21387,20.636774,6.5019355
Hambantota,2013,11,27.114666,29.59,25.32,194.74,80.331665,18.670666,2.7753334
Hambantota,2013,12,26.17129,28.89,23.96,163.81,84.671936,13.8716135,5.0899997
Hambantota,2014,1,26.060968,28.21,23.84,103.5,83.1929,18.122904,5.3558064
Hambantota,2014,2,26.804287,29.55,23.1,36.97,76.92214,21.522501,5.335357
Hambantota,2014,3,27.617743,30.58,24.85,102.01,77.577415,22.071936,5.5212903
Hambantota,2014,4,28.269335,30.91,26.06,203.81,79.61934,21.703001,3.4636667
Hambantota,2014,5,27.999353,30.18,26.46,214.65,85.287415,20.362581,5.869677
Hambantota,2014,6,27.915667,29.8,26.74,139.06,85.22633,20.531668,7.964667
Hambantota,2014,7,27.486774,29.89,26.03,66.590004,84.5871,21.115807,7.95
Hambantota,2014,8,27.17258,29.65,25.54,201.38,83.01065,20.50387,7.564516
Hambantota,2014,9,27.358334,29.16,26.21,196.29,83.251335,21.326,7.173
Hambantota,2014,10,27.19871,29.01,25.51,525.11,83.480644,19.412258,4.741613
Hambantota,2014,11,26.831667,29.84,25.01,375.87,84.21967,15.274667,4.7373333
Hambantota,2014,12,26.505484,28.72,24.89,707.49,86.73032,13.530968,3.9996774
Hambantota,2015,1,26.047098,28.63,23.6,40.71,82.355804,19.948387,5.003226
Hambantota,2015,2,26.4275,28.78,24.0,165.27,82.72071,19.807499,5.0275
Hambantota,2015,3,27.389032,29.54,24.6,119.73,80.06774,22.687096,4.2496777
Hambantota,2015,4,28.130667,30.35,26.19,289.3,79.707664,22.305,2.6343334
Hambantota,2015,5,28.122257,29.93,26.53,165.67,85.22484,19.467419,6.0358067
Hambantota,2015,6,28.067,29.91,26.55,155.48999,84.43567,20.943333,6.661333
Hambantota,2015,7,27.559355,29.7,25.77,87.82,84.80645,20.73516,7.373871
Hambantota,2015,8,27.523226,29.56,26.08,141.78,84.186455,20.964193,7.3258066
Hambantota,2015,9,27.344,29.32,25.35,358.37,84.79666,19.742668,6.6330004
Hambantota,2015,10,27.392258,28.94,25.88,337.64,84.20806,18.272903,4.2980647
Hambantota,2015,11,27.155666,29.22,25.54,352.38,83.38333,16.002666,3.6990001
Hambantota,2015,12,27.028065,28.74,25.14,277.17,85.314514,15.648387,4.556452
Hambantota,2016,1,26.930323,29.15,24.35,62.61,82.68839,19.023226,5.875484
Hambantota,2016,2,27.308275,29.48,24.12,123.73,81.76069,19.910345,5.4744825
Hambantota,2016,3,28.179678,31.25,25.07,99.81,78.28129,23.255484,3.9248385
Hambantota,2016,4,29.121668,30.93,27.4,119.94,80.192,23.475,3.227
Hambantota,2016,5,28.61484,31.27,26.67,451.89,82.796776,18.832903,5.8193545
Hambantota,2016,6,27.716,29.67,25.83,80.13,84.69833,20.385668,8.011
Hambantota,2016,7,27.150967,29.68,25.61,69.68,85.69903,20.843225,7.1403227
Hambantota,2016,8,27.278065,29.81,25.71,30.75,84.271286,21.75258,8.02387
Hambantota,2016,9,27.311335,30.21,25.11,25.77,81.343,22.253,8.238667
Hambantota,2016,10,27.38871,30.2,25.52,201.95999,81.81516,20.325485,6.7448387
Hambantota,2016,11,27.006666,29.45,25.29,287.62,81.83766,13.935667,3.625
Hambantota,2016,12,26.820644,29.5,23.39,117.64,80.56484,18.541613,4.074516
Hambantota,2017,1,26.267742,29.32,22.95,67.36,78.299034,18.145807,4.802581
Hambantota,2017,2,26.789286,29.46,23.95,119.69,76.75393,19.623928,5.1178575
Hambantota,2017,3,27.454838,30.09,25.26,142.9,79.05322,21.621614,3.1277418
Hambantota,2017,4,28.575998,31.23,26.6,103.0,80.262665,22.733,4.9153333
Hambantota,2017,5,28.274193,30.73,26.5,319.52,82.85967,19.790646,6.2125807
Hambantota,2017,6,27.544668,29.26,26.32,75.020004,85.294,20.722666,7.5913334
Hambantota,2017,7,27.683872,29.84,26.07,44.62,84.06678,21.048388,7.4783874
Hambantota,2017,8,27.539677,29.94,26.03,126.96,83.45645,20.47903,7.5825806
Hambantota,2017,9,27.326,29.59,25.88,144.54,83.806,20.127666,7.058
Hambantota,2017,10,27.635485,29.98,26.29,275.36,83.88097,19.206453,6.1383867
Hambantota,2017,11,27.121668,29.76,25.18,301.56,83.34599,15.228,4.075
Hambantota,2017,12,26.790323,29.5,24.52,270.8,81.96,17.104193,4.2409678
Hambantota,2018,1,26.154839,28.79,22.61,55.03,80.24774,17.866774,4.2796774
Hambantota,2018,2,26.477142,28.9,23.63,68.21,83.05892,20.545715,5.4796424
Hambantota,2018,3,27.536776,29.94,25.01,179.95999,81.14097,20.849998,4.305806
Hambantota,2018,4,28.118666,30.57,26.44,212.58,81.149666,19.806667,3.15
Hambantota,2018,5,27.830322,30.43,26.3,373.06,85.731285,17.762903,5.623226
Hambantota,2018,6,27.116667,28.32,25.42,129.86,88.333664,20.491333,7.3826666
Hambantota,2018,7,26.97903,29.11,25.59,85.45,86.31613,20.387743,7.576774
Hambantota,2018,8,26.495161,28.86,25.01,81.43,87.18065,20.034193,7.3567743
Hambantota,2018,9,27.184332,29.44,25.56,141.47,82.255,21.143667,6.2203336
Hambantota,2018,10,27.03871,29.54,25.45,216.38,83.08323,17.61129,4.0061293
Hambantota,2018,11,27.066334,29.53,25.05,213.97,82.73766,16.323,3.3383334
Hambantota,2018,12,26.724194,29.68,24.49,108.69,81.57967,15.954839,3.8680646
Hambantota,2019,1,26.354193,29.15,23.22,40.34,81.255806,19.162256,5.7319355
Hambantota,2019,2,27.3325,29.95,24.87,126.63,81.14821,18.930357,5.0425
Hambantota,2019,3,28.13516,31.67,25.51,61.41,75.87,22.811611,4.418387
Hambantota,2019,4,28.963667,31.72,26.9,104.11,74.90034,21.298,2.9903333
Hambantota,2019,5,28.790968,30.98,27.23,72.16,81.629036,21.611614,6.6919355
Hambantota,2019,6,28.792667,30.89,27.47,71.83,80.33733,20.031,7.9863334
Hambantota,2019,7,28.126127,30.46,26.23,99.12,80.995155,20.30129,7.3016133
Hambantota,2019,8,27.70387,29.92,25.65,211.89,81.64935,17.602257,7.992903
Hambantota,2019,9,27.341,29.96,25.68,386.11,84.195335,17.119999,6.051333
Hambantota,2019,10,26.869678,28.79,25.51,400.08,84.52645,15.749032,3.7396774
Hambantota,2019,11,27.255001,28.97,25.15,383.19,84.72866,16.973333,4.114333
Hambantota,2019,12,26.933872,28.67,24.91,327.75998,85.731285,14.872258,5.245484
Hambantota,2020,1,26.92742,28.81,24.28,58.87,81.839676,19.516453,5.845161
Hambantota,2020,2,27.060345,29.49,24.03,32.33,80.37241,20.318275,6.245862
Hambantota,2020,3,28.046452,31.48,25.76,26.880001,76.366135,23.491613,4.223548
Hambantota,2020,4,28.730665,31.5,25.77,145.9,78.638664,22.080666,3.7523334
Hambantota,2020,5,28.634838,31.44,27.14,292.35,83.92548,18.607098,6.3287096
Hambantota,2020,6,28.064,30.18,26.2,118.33,83.39333,20.293333,7.2543335
Hambantota,2020,7,27.525162,29.52,25.48,142.99,83.90323,18.33387,6.745484
Hambantota,2020,8,27.559032,29.68,26.01,110.9,83.32935,20.446453,6.808387
Hambantota,2020,9,27.334002,29.2,25.65,252.33,84.245995,17.839666,7.3336663
Hambantota,2020,10,27.45129,29.47,25.72,135.68,84.34322,20.381613,6.8429036
Hambantota,2020,11,27.432667,29.54,25.4,305.18,83.17567,16.898,3.6703334
Hambantota,2020,12,26.820969,28.99,24.76,258.31,84.115166,16.70516,4.6696773
Hambantota,2021,1,26.427097,28.6,24.04,231.95,84.44161,14.956451,4.378387
Hambantota,2021,2,26.865713,29.24,24.14,63.54,82.6325,20.1875,5.4089284
Hambantota,2021,3,27.207418,29.86,24.47,221.74,80.380325,19.84258,4.321613
Hambantota,2021,4,28.258667,30.56,26.38,129.17,80.48667,22.219667,3.9796667
Hambantota,2021,5,28.380001,30.22,26.86,289.79,82.41161,18.821936,5.6219354
Hambantota,2021,6,27.843332,30.0,26.33,163.74,84.103004,21.245667,7.410333
Hambantota,2021,7,27.505161,29.81,26.22,154.94,85.54129,20.113226,7.8132257
Hambantota,2021,8,27.022903,28.94,25.32,188.29,86.243225,19.525806,7.2432256
Hambantota,2021,9,27.418667,29.39,26.1,221.07,85.47966,20.428333,7.2786665
Hambantota,2021,10,27.443226,29.32,25.9,309.35,84.881935,18.71129,5.9125805
Hambantota,2021,11,27.258,29.62,25.21,416.38998,83.69467,16.066,5.497
Hambantota,2021,12,26.908386,28.95,24.07,166.18001,83.519684,18.308064,5.0780644
Hambantota,2022,1,26.68258,28.92,23.55,113.15,82.6529,18.826128,4.5429034
Hambantota,2022,2,26.676071,29.2,23.3,151.71,81.46715,19.514645,4.5907145
Hambantota,2022,3,27.687742,30.02,25.15,90.95,81.1071,20.504194,4.2935486
Hambantota,2022,4,28.158333,30.25,26.46,285.66,81.97567,21.509335,3.624
Hambantota,2022,5,27.99871,30.25,26.48,233.0,86.131615,19.74613,7.858387
Hambantota,2022,6,27.49,29.19,26.14,115.83,85.681,19.901333,7.461667
Hambantota,2022,7,27.170967,29.18,25.7,157.66,85.37871,18.590967,7.0696774
Hambantota,2022,8,26.542257,28.43,25.2,179.07,87.53258,20.178064,7.4364514
Hambantota,2022,9,27.126001,30.06,25.53,82.62,84.025,22.149332,7.39
Hambantota,2022,10,27.328386,29.84,25.3,373.92,82.62871,17.543226,6.3119354
Hambantota,2022,11,27.065334,29.37,24.97,352.69,80.638664,16.707333,3.331
Hambantota,2022,12,26.515484,29.46,24.36,243.97,83.62839,13.85,4.871613
Hambantota,2023,1,25.880644,28.14,23.3,130.75,83.41774,16.62871,6.0112906
Hambantota,2023,2,26.445713,28.59,23.31,170.33,83.30464,19.211071,6.0499997
Hambantota,2023,3,27.701937,30.64,25.64,136.81,80.05548,20.166452,4.1041937
Hambantota,2023,4,28.613,30.77,26.62,199.65,78.661,21.552,3.1209998
Hambantota,2023,5,28.39645,30.42,26.73,222.36,84.38226,19.817741,6.317419
Hambantota,2023,6,28.155,29.82,26.76,151.59,84.743004,21.239,7.8653336
Hambantota,2023,7,27.474516,29.33,26.06,94.81,87.19871,20.420645,7.3180647
Hambantota,2023,8,28.067421,30.32,26.69,114.44,82.73806,22.562258,7.4387097
Hambantota,2023,9,27.742,29.32,26.48,518.17,84.10233,17.085333,7.299333
Hambantota,2023,10,27.238064,28.66,25.59,726.6,84.93742,16.835485,4.264516
Hambantota,2023,11,27.525667,29.73,25.9,415.92,82.962006,16.862,2.9203334
Hambantota,2023,12,27.420645,29.14,25.68,471.66,86.619354,14.413871,4.969032
Hambantota,2024,1,26.864515,29.11,24.17,369.06,84.323875,16.950644,5.1670966
Hambantota,2024,2,27.53069,29.72,24.7,26.49,83.243454,20.897242,6.0351725
Hambantota,2024,3,28.238064,31.19,25.38,30.49,78.69096,22.420967,4.193871
Hambantota,2024,4,29.343666,32.13,27.34,120.17,79.63033,21.669334,3.1606667
Hambantota,2024,5,29.100645,31.99,27.39,184.78,83.27032,18.272903,6.572581
Hambantota,2024,6,28.363335,29.9,27.16,90.41,84.253006,19.183332,7.4956665
Hambantota,2024,7,28.090967,30.45,25.99,102.21,84.66548,20.000322,6.617097
Hambantota,2024,8,27.971613,30.02,26.49,147.01,83.29161,19.710001,6.8999996
Hambantota,2024,9,28.289333,30.58,26.23,87.42,82.611,21.363667,7.585667
Hambantota,2024,10,27.904839,30.05,26.16,163.33,84.08032,18.402903,6.0254836
Hambantota,2024,11,27.734001,30.56,24.92,318.04,82.736,15.754666,4.1656666
Hambantota,2024,12,27.47613,29.77,25.48,144.17,82.895485,16.960323,3.7558064
Hambantota,2025,1,26.431936,28.5,23.48,330.75,86.09968,12.897741,5.93129
Hambantota,2025,2,27.15643,29.69,24.43,106.3,80.09179,21.307142,5.8185716
Hambantota,2025,3,27.809032,30.15,24.82,349.33002,81.24452,20.419031,3.5467744
Hambantota,2025,4,28.304333,30.13,26.36,303.21,83.482666,20.250334,4.597
Hambantota,2025,5,28.287098,30.59,26.48,246.33,85.49032,18.825485,6.3112903
Hambantota,2025,6,27.744667,29.49,26.29,105.92,86.83766,20.227,7.1543336
Hambantota,2025,7,27.245483,29.4,25.6,67.76,87.37032,19.806774,7.4587097
Hambantota,2025,8,27.254517,29.63,25.42,72.58,85.003555,21.699032,7.1390324
Hambantota,2025,9,27.789333,30.15,25.28,207.44,83.305664,21.225334,7.271333
Hambantota,2025,10,27.657742,29.98,26.2,343.41,83.688065,19.173225,5.343226
Hambantota,2025,11,27.288,30.03,25.43,870.65,83.063,15.886999,4.3683333
Hambantota,2025,12,26.536451,28.85,24.52,233.14,85.43419,16.260323,5.1219354
Jaffna,2000,1,25.880644,28.62,22.31,30.119999,78.674515,16.330322,6.7874193
Jaffna,2000,2,27.260344,30.31,24.45,54.56,75.83552,19.824827,5.0051723
Jaffna,2000,3,28.432903,32.44,24.83,3.25,71.283226,22.899677,4.325484
Jaffna,2000,4,29.766666,33.12,27.14,34.94,73.307335,22.927,5.4046664
Jaffna,2000,5,29.872904,32.87,27.77,59.3,74.33451,21.943548,6.7683873
Jaffna,2000,6,28.555,30.91,26.62,15.309999,76.491,19.933332,8.471666
Jaffna,2000,7,28.731289,31.47,26.43,122.25,73.65193,20.743225,7.5141935
Jaffna,2000,8,27.695807,29.9,25.98,27.41,79.9142,20.01387,8.347419
Jaffna,2000,9,27.891666,30.35,25.93,118.91,80.751,20.215,6.3083334
Jaffna,2000,10,27.656775,30.54,25.94,103.37,78.76678,18.568386,5.644516
Jaffna,2000,11,27.612333,30.04,25.19,227.31,76.551,15.160334,6.5593333
Jaffna,2000,12,25.983871,28.56,23.62,81.51,78.61742,14.922903,6.9745164
Jaffna,2001,1,25.632257,27.68,23.54,49.83,80.131935,14.681935,6.8570967
Jaffna,2001,2,26.267857,30.61,22.62,64.78,76.33821,21.455,4.1385713
Jaffna,2001,3,28.572258,32.9,25.2,0.22,71.269035,23.113873,4.5758066
Jaffna,2001,4,29.139334,33.03,27.0,159.63,74.666,20.855001,3.2343333
Jaffna,2001,5,29.602903,31.96,27.79,32.48,78.89161,22.694195,7.371613
Jaffna,2001,6,28.533333,31.79,27.13,63.899998,79.50867,19.861334,8.237
Jaffna,2001,7,28.280645,30.83,26.24,47.21,78.16645,19.589678,7.2519355
Jaffna,2001,8,28.200323,31.17,26.62,15.5199995,79.99,21.561935,7.709355
Jaffna,2001,9,28.229668,31.78,25.88,44.46,78.664665,20.799334,7.223
Jaffna,2001,10,27.883226,30.64,25.86,150.38,79.83194,17.281935,5.379032
Jaffna,2001,11,27.342999,30.76,25.65,261.74,80.56133,15.208333,4.878667
Jaffna,2001,12,26.288065,28.63,24.58,218.61,80.14355,14.0170965,6.802258
Jaffna,2002,1,25.996775,28.86,23.17,23.720001,79.30613,16.779034,5.8048387
Jaffna,2002,2,26.572144,29.76,23.13,78.009995,77.98393,19.865713,6.366071
Jaffna,2002,3,28.136127,31.83,24.38,6.42,74.73903,23.359032,4.4212904
Jaffna,2002,4,29.607332,32.8,26.74,115.25,73.739,21.903332,3.0736666
Jaffna,2002,5,29.455484,32.47,27.27,60.42,79.66742,21.490969,7.6325808
Jaffna,2002,6,28.866333,31.35,27.06,34.51,79.006996,20.689333,7.762
Jaffna,2002,7,29.08,32.01,27.03,4.8,75.4771,21.071291,8.0532255
Jaffna,2002,8,28.538387,31.3,26.63,11.48,76.31742,20.873226,7.8574195
Jaffna,2002,9,28.893333,31.66,26.96,14.82,73.627,22.593666,7.739667
Jaffna,2002,10,27.901613,31.09,25.97,300.39,80.20742,18.03387,4.72129
Jaffna,2002,11,26.799,29.2,24.85,109.450005,83.40034,15.5130005,4.4736667
Jaffna,2002,12,26.088709,28.05,23.5,113.4,81.31774,13.641935,6.762258
Jaffna,2003,1,25.800322,27.8,22.84,53.43,78.01225,16.588387,6.75871
Jaffna,2003,2,27.007856,30.06,23.86,42.28,77.35429,20.550356,5.5475
Jaffna,2003,3,28.253548,32.37,23.78,18.34,73.730644,21.750969,4.204516
Jaffna,2003,4,30.119667,33.88,26.81,79.35,69.73567,22.540667,3.9006667
Jaffna,2003,5,29.329355,32.0,27.22,125.020004,79.75259,19.13,7.5487094
Jaffna,2003,6,28.82,30.84,27.29,13.65,79.22633,21.876001,8.341666
Jaffna,2003,7,28.661936,30.83,27.29,29.74,78.2271,18.95516,7.109355
Jaffna,2003,8,28.427097,30.97,26.41,50.43,79.68193,19.240322,6.978064
Jaffna,2003,9,28.575998,31.41,27.02,45.739998,77.782,22.083668,6.7573333
Jaffna,2003,10,28.150644,30.8,26.55,144.67,79.26484,18.993225,6.0696774
Jaffna,2003,11,27.270666,29.81,24.8,332.93,82.264,12.488333,6.3710003
Jaffna,2003,12,26.487741,28.76,24.44,25.609999,78.26451,16.689678,6.570323
Jaffna,2004,1,26.245483,29.31,23.11,3.94,75.671936,18.852581,6.3835483
Jaffna,2004,2,26.546207,30.26,22.6,6.72,72.40483,21.333794,5.9631033
Jaffna,2004,3,28.65742,33.03,23.15,15.01,70.83355,22.455807,4.1641936
Jaffna,2004,4,30.060333,34.57,27.44,46.46,72.111336,22.932333,3.8666666
Jaffna,2004,5,28.972902,30.81,27.27,172.76,79.95645,18.24258,7.3500004
Jaffna,2004,6,28.555666,31.06,27.04,11.83,78.90467,21.077333,8.676666
Jaffna,2004,7,28.240967,30.62,26.04,31.56,78.40032,20.161291,7.5061293
Jaffna,2004,8,28.562904,31.2,26.77,23.96,76.58161,20.831291,7.479677
Jaffna,2004,9,27.901001,30.82,25.91,129.02,80.70633,17.538334,6.2103333
Jaffna,2004,10,27.707418,30.08,25.44,267.25,81.68,17.605484,5.2387094
Jaffna,2004,11,27.098667,29.04,25.53,288.38,83.67333,13.488,6.6436667
Jaffna,2004,12,25.989355,28.03,23.44,188.52,79.41515,14.706451,7.0541935
Jaffna,2005,1,26.069033,28.27,23.64,76.79,78.340004,16.924839,5.881613
Jaffna,2005,2,26.775358,30.19,23.46,2.7099998,75.74714,22.243214,5.3903575
Jaffna,2005,3,28.527418,32.39,25.06,46.06,74.76484,22.185806,4.2958064
Jaffna,2005,4,28.985666,31.92,26.34,192.59,78.76967,19.931,3.8159997
Jaffna,2005,5,29.519354,31.82,27.51,59.08,80.06129,21.50258,6.4425807
Jaffna,2005,6,29.023,31.08,27.02,9.44,80.111336,20.567333,9.012333
Jaffna,2005,7,28.296452,30.41,26.83,16.47,80.74097,20.268064,8.64
Jaffna,2005,8,28.75258,31.43,26.89,32.07,76.574844,22.185806,7.225161
Jaffna,2005,9,28.302334,30.7,26.53,28.75,79.588,20.074333,8.004
Jaffna,2005,10,28.194517,31.11,26.39,191.4,79.56903,17.21516,5.020645
Jaffna,2005,11,26.460667,28.58,24.26,477.8,84.78634,11.940001,5.719333
Jaffna,2005,12,26.027742,27.92,23.99,108.909996,81.98581,15.5180645,5.6403227
Jaffna,2006,1,25.40129,27.46,22.56,56.21,80.271935,16.283226,5.986129
Jaffna,2006,2,26.272501,29.82,23.76,7.51,77.12428,20.51393,5.5592856
Jaffna,2006,3,28.159678,31.51,25.21,85.14,75.12484,21.704838,3.6058064
Jaffna,2006,4,29.621334,32.75,26.62,44.95,72.84434,22.514,4.3840003
Jaffna,2006,5,29.20129,31.47,27.48,35.61,78.939995,21.494837,7.8722577
Jaffna,2006,6,29.017668,31.64,27.42,9.54,76.920334,21.169668,7.776
Jaffna,2006,7,28.674839,31.47,27.04,7.1800003,77.1129,19.773548,8.130645
Jaffna,2006,8,28.23742,30.89,26.63,77.46,78.19258,22.147097,8.617742
Jaffna,2006,9,27.846,30.19,26.13,74.92,80.886,20.08,7.4416666
Jaffna,2006,10,27.857098,30.54,25.66,289.32,80.10065,17.989677,5.42
Jaffna,2006,11,26.941668,28.64,25.58,257.54,84.18933,15.593,4.871333
Jaffna,2006,12,26.5,28.52,23.92,55.11,75.30419,15.968387,7.1667743
Jaffna,2007,1,25.904194,29.06,23.69,24.07,75.3729,16.710966,6.723871
Jaffna,2007,2,26.667143,29.55,23.53,33.920002,73.86,20.249285,5.497143
Jaffna,2007,3,28.087742,33.3,24.38,3.6999998,69.14387,24.149033,4.3396773
Jaffna,2007,4,29.348999,33.27,26.84,59.17,74.76667,22.109999,3.5266669
Jaffna,2007,5,29.834517,32.39,27.74,13.25,76.619675,21.654194,7.433871
Jaffna,2007,6,29.073334,32.23,27.32,43.73,78.13167,18.341667,7.775333
Jaffna,2007,7,28.365807,31.09,26.43,22.11,79.16839,19.290646,7.969355
Jaffna,2007,8,28.05258,30.71,26.7,53.24,79.81613,21.01,7.8735485
Jaffna,2007,9,28.295332,30.56,26.69,71.3,79.41134,20.394665,7.721
Jaffna,2007,10,27.643227,30.76,25.78,289.02,80.06064,17.607098,5.215484
Jaffna,2007,11,26.911001,28.9,24.84,137.48,78.17333,17.394665,4.8716664
Jaffna,2007,12,26.051613,28.3,22.73,233.27,80.71968,14.650968,6.6741934
Jaffna,2008,1,25.659355,28.64,22.93,11.33,77.86677,18.46129,5.517742
Jaffna,2008,2,26.836206,29.75,23.81,50.78,76.0062,19.632757,5.14069
Jaffna,2008,3,27.279354,29.92,24.21,188.37,80.83161,19.404194,4.9580646
Jaffna,2008,4,28.601665,31.37,26.19,86.82,78.642334,21.744333,4.252333
Jaffna,2008,5,28.948065,31.21,27.57,17.44,80.828705,22.434515,8.398065
Jaffna,2008,6,28.922667,31.69,27.2,12.63,77.42933,21.140001,8.527333
Jaffna,2008,7,28.575485,31.46,26.5,27.51,77.02516,20.917742,7.6512904
Jaffna,2008,8,28.132257,30.49,26.53,53.74,78.60904,19.931936,6.922903
Jaffna,2008,9,28.653666,31.19,27.01,11.94,75.94533,21.522,7.578
Jaffna,2008,10,28.400644,31.88,26.24,164.33,76.049675,19.231936,4.9496775
Jaffna,2008,11,27.622334,30.4,25.92,247.91,77.746994,14.335667,5.8306665
Jaffna,2008,12,26.347742,28.23,24.15,137.36,78.95419,15.388388,6.179677
Jaffna,2009,1,25.948387,28.07,23.63,17.76,74.36581,17.650322,6.062258
Jaffna,2009,2,26.478573,31.63,23.34,0.08,70.185356,22.95643,4.7442856
Jaffna,2009,3,28.183226,32.51,24.86,83.770004,72.48871,22.280323,3.7051613
Jaffna,2009,4,29.593666,32.81,27.03,64.82,75.600334,21.431,4.7836666
Jaffna,2009,5,29.463871,32.2,27.6,21.97,79.353226,20.768064,7.437742
Jaffna,2009,6,28.835667,31.57,27.13,7.08,77.442665,22.175,9.565001
Jaffna,2009,7,28.597097,31.13,26.79,9.72,76.15161,19.913872,8.511291
Jaffna,2009,8,28.542582,31.23,26.09,58.24,77.798065,20.624838,6.984516
Jaffna,2009,9,28.562334,31.79,27.0,23.05,78.459335,21.915,7.898333
Jaffna,2009,10,28.608065,31.31,26.15,93.03,72.35033,20.485483,5.4964514
Jaffna,2009,11,27.439,30.05,25.96,395.63,81.40366,15.810667,4.8710003
Jaffna,2009,12,26.557096,28.2,24.82,296.37,82.98903,12.965484,6.2283874
Jaffna,2010,1,25.98613,27.99,23.27,43.870003,78.71806,18.400644,6.029032
Jaffna,2010,2,26.484285,30.68,23.49,1.6600001,76.125,20.678572,5.006786
Jaffna,2010,3,28.859999,32.65,23.51,9.62,70.962906,23.295483,4.1858063
Jaffna,2010,4,30.395666,33.89,27.82,63.260002,73.64867,22.514334,4.1713333
Jaffna,2010,5,30.219355,33.33,28.2,70.65,77.66548,20.7,7.1596775
Jaffna,2010,6,29.270332,32.31,27.48,29.95,76.734,20.305666,8.202
Jaffna,2010,7,28.978388,31.7,27.09,27.42,73.61161,20.51097,7.328387
Jaffna,2010,8,28.606773,31.07,26.42,105.17,77.46355,19.106451,6.7070966
